-0.2499,-0.22443,-0.1994,-0.17225,-0.14392,-0.10384,-0.1028,-0.091275,-0.088074,-0.087068,-0.085367,-0.077578,-0.070863,-0.071627,-0.068016,-0.069699,-0.10326,-0.13973,-0.15762,-0.17082,-0.17819,-0.18665,-0.19973,-0.21398,-0.23671,-0.25304
0.98501,0.98317,0.98032,0.97916,0.97683,0.97395,0.97403,0.97175,0.96823,0.96335,0.9614,0.95941,0.95703,0.95725,0.9568,0.95796,0.95872,0.95757,0.9572,0.95677,0.95655,0.95628,0.95523,0.95525,0.95482,0.9553
0.97061,0.96591,0.9593,0.95821,0.95543,0.95291,0.95059,0.94884,0.94348,0.93754,0.93473,0.93149,0.92927,0.92783,0.92682,0.92673,0.92548,0.92549,0.92562,0.92583,0.926,0.9261,0.92617,0.92626,0.92613,0.92649
0.9885,0.98707,0.98713,0.98641,0.98618,0.98643,0.9871,0.98737,0.98759,0.98757,0.98677,0.98688,0.98656,0.98689,0.98913,0.99163,0.99372,0.99371,0.99409,0.99415,0.99446,0.99564,0.9967,0.99747,0.99935,0.99955
0.32688,0.32664,0.32703,0.32429,0.32203,0.32179,0.32206,0.32192,0.32572,0.33064,0.34223,0.34436,0.3573,0.35304,0.35072,0.34892,0.33508,0.33511,0.32963,0.32467,0.32153,0.31942,0.31803,0.31717,0.31613,0.3156
0.93234,0.93239,0.93235,0.93248,0.93236,0.93201,0.93149,0.93125,0.93018,0.92794,0.92597,0.92416,0.9195,0.91765,0.91787,0.91664,0.91929,0.92144,0.92201,0.92412,0.92444,0.92474,0.92536,0.92578,0.92617,0.92677
0.98954,0.98921,0.98921,0.98895,0.98881,0.98887,0.98869,0.98872,0.98864,0.98867,0.98866,0.9887,0.98893,0.98894,0.98906,0.98918,0.98924,0.98922,0.98924,0.98924,0.98924,0.9892,0.98903,0.98902,0.98893,0.98879
0.9914,0.99065,0.99035,0.99027,0.99021,0.99066,0.99094,0.99138,0.99177,0.99243,0.99221,0.99214,0.99229,0.9917,0.99083,0.99005,0.98746,0.98607,0.98525,0.98232,0.9823,0.98234,0.97942,0.97846,0.97397,0.97846
-0.69994,-0.69926,-0.69862,-0.69014,-0.6701,-0.66178,-0.6609,-0.65456,0.32044,0.36381,0.37196,0.39895,0.43734,0.46196,0.45148,-0.8071,-0.78523,-0.76624,-0.75361,-0.74229,-0.73835,-0.73059,-0.72756,-0.72482,-0.72057,-0.71944
0.7923,0.78319,0.7775,0.8055,0.81417,0.82216,0.8299,0.83363,0.75837,0.75379,0.73987,0.69663,0.67454,0.6523,0.6424,0.65813,0.747,0.77267,0.80122,0.82865,0.84277,0.86005,0.87345,0.88394,0.89292,0.90131
0.89368,0.89589,0.90213,0.90381,0.90434,0.89731,0.88723,0.88222,0.89074,0.9002,0.9031,0.90574,0.91107,0.9131,0.9198,0.93163,0.92907,0.92424,0.9366,0.96205,0.97436,0.98069,0.98545,0.99036,0.99329,0.9943
-0.75206,0.85086,0.84446,0.93794,0.88954,-0.97771,-0.92586,-0.70825,0.86103,0.83178,0.9741,0.94348,-1,-0.93732,-0.71678,-0.61101,0.79444,0.75981,0.90012,0.94041,0.96906,0.98124,0.98927,0.99454,0.99813,1
0.28785,0.28684,0.28581,0.28821,0.2882,0.28988,0.28958,0.28959,0.28416,0.27786,0.27608,0.27582,0.27599,0.27707,0.27505,0.27404,0.27452,0.27347,0.27107,0.27273,0.27097,0.27089,0.27015,0.26931,0.2688,0.26849
0.95629,0.95596,0.95432,0.95376,0.95342,0.95247,0.9525,0.95286,0.95469,0.95639,0.95696,0.957,0.95723,0.95697,0.9569,0.95567,0.9555,0.95561,0.95446,0.95363,0.95415,0.95345,0.95311,0.95306,0.95321,0.95362
0.99768,0.99763,0.99757,0.99743,0.99728,0.99689,0.99684,0.99652,0.99591,0.99597,0.99576,0.9957,0.9955,0.99513,0.99524,0.99499,0.99548,0.99596,0.9962,0.99634,0.99644,0.99655,0.99667,0.99697,0.99702,0.99719
0.8335,0.83356,0.83364,0.8336,0.83362,0.83362,0.83357,0.83357,0.83436,0.83507,0.83513,0.83524,0.83532,0.83521,0.8352,0.83519,0.83623,0.83677,0.83686,0.83698,0.83701,0.83694,0.83678,0.83637,0.83632,0.83641
-0.62587,-0.62528,-0.62562,-0.62876,-0.62993,-0.63353,-0.63528,-0.63746,-0.63393,-0.63242,-0.632,-0.63454,-0.63722,-0.6385,-0.63889,-0.63942,-0.63509,-0.63374,-0.62869,-0.62575,-0.62499,-0.62489,-0.62545,-0.62693,-0.62819,-0.6276
0.91787,0.91651,0.91351,0.91202,0.90848,0.90727,0.90746,0.90398,0.90665,0.90483,0.90372,0.89692,0.89615,0.89152,0.89135,0.89081,0.89796,0.90767,0.91383,0.91854,0.91934,0.92021,0.92275,0.9236,0.92543,0.92586
0.99897,0.99886,0.99876,0.99848,0.9979,0.99761,0.99734,0.99711,0.99718,0.99775,0.99777,0.99798,0.99818,0.99835,0.99832,0.99844,0.99832,0.99807,0.99799,0.99783,0.99788,0.99798,0.99805,0.99812,0.99827,0.9985
0.83457,0.83558,0.83595,0.8369,0.83758,0.8392,0.83898,0.83942,0.84181,0.84372,0.84387,0.84535,0.8463,0.84643,0.84691,0.8471,0.8492,0.85102,0.85137,0.85151,0.85193,0.85188,0.85164,0.85109,0.85054,0.84925
