-0.26327,-0.25625,-0.24084,-0.22233,-0.20152,-0.17886,-0.15804,-0.13402,-0.095845,-0.089763,-0.071977,-0.056421,-0.039479,-0.038573,-0.034185,-0.032323,-0.026349,-0.021874,-0.020021,-0.019538,-0.019603,-0.019943,-0.020812,-0.030148,-0.039717,-0.046691,-0.056014,-0.066461,-0.076653,-0.08723,-0.095575,-0.10555,-0.12114,-0.12449
0.99576,0.99427,0.99436,0.99398,0.99283,0.99141,0.99048,0.98955,0.98896,0.9888,0.98873,0.98831,0.98837,0.98826,0.98806,0.98795,0.98782,0.9878,0.98774,0.98761,0.98747,0.98731,0.98722,0.98614,0.98432,0.98219,0.98207,0.98167,0.98125,0.98082,0.9802,0.97967,0.9794,0.97857
0.99372,0.99299,0.99148,0.99158,0.98968,0.9887,0.98817,0.98663,0.98537,0.9844,0.98321,0.98265,0.98266,0.98187,0.98175,0.98143,0.98127,0.98097,0.98104,0.98063,0.98022,0.9798,0.97968,0.97727,0.97406,0.9725,0.97022,0.96959,0.96865,0.96807,0.96743,0.96688,0.9667,0.96592
0.99407,0.99405,0.99435,0.99442,0.99506,0.99527,0.99539,0.99606,0.9971,0.99792,0.99863,0.99875,0.99911,0.9992,0.9995,0.99975,0.99994,0.99994,1,0.99998,0.99994,0.99998,0.99998,0.99994,0.99988,0.99983,0.99973,0.99958,0.9994,0.99928,0.99918,0.99903,0.99898,0.99903
0.37023,0.37085,0.37203,0.37158,0.36847,0.36421,0.35646,0.35459,0.35409,0.35191,0.34998,0.34851,0.34754,0.3454,0.34502,0.34431,0.34434,0.34443,0.34423,0.34392,0.34357,0.34301,0.34119,0.34011,0.33911,0.34043,0.3414,0.34158,0.34153,0.34148,0.34151,0.34214,0.34172,0.34192
0.92201,0.92137,0.92055,0.92002,0.9189,0.91794,0.91766,0.91678,0.91682,0.91639,0.91646,0.9165,0.91648,0.91645,0.9163,0.91612,0.91616,0.9162,0.9159,0.91567,0.91555,0.91551,0.91558,0.91723,0.91783,0.91824,0.91845,0.9185,0.91853,0.91866,0.91879,0.91903,0.91902,0.91969
0.98755,0.98746,0.98748,0.98749,0.98765,0.98764,0.98769,0.98771,0.98773,0.98788,0.98794,0.988,0.98797,0.98793,0.98799,0.98794,0.98793,0.98795,0.98799,0.98799,0.98801,0.98805,0.98805,0.98849,0.98853,0.98855,0.98878,0.98871,0.98893,0.98893,0.989,0.98908,0.98912,0.98906
0.98443,0.98441,0.98459,0.98405,0.986,0.98584,0.98447,0.98523,0.98529,0.98616,0.98658,0.98724,0.9899,0.98993,0.99121,0.97946,0.97025,0.97792,0.97823,0.98008,0.98158,0.98274,0.98439,0.98435,0.98493,0.9861,0.98668,0.98721,0.98797,0.98872,0.98338,0.97185,0.96108,0.96521
0.36327,0.35954,0.35681,0.356,-0.57195,-0.5335,-0.50097,-0.46886,-0.44842,-0.42855,-0.39598,-0.3907,-0.38185,-0.38572,-0.38026,-0.37782,-0.37578,-0.37183,-0.36709,-0.3603,-0.36429,-0.36054,-0.35777,0.26933,-0.53614,-0.55688,-0.57555,-0.59116,-0.58961,-0.59374,-0.59624,-0.59842,-0.60012,-0.60389
0.88064,0.8628,0.85015,0.84205,0.87262,0.87934,0.88474,0.88904,0.89251,0.88221,0.86661,0.86754,0.87178,0.87318,0.86358,0.84804,0.83853,0.83198,0.82934,0.82951,0.83216,0.83482,0.84054,0.8005,0.80803,0.791,0.84582,0.85346,0.86451,0.87964,0.88824,0.90025,0.91143,0.92222
0.91141,0.89714,0.88334,0.86495,0.85627,0.84354,0.84447,0.84286,0.84287,0.84978,0.85804,0.8529,0.85229,0.85122,0.85976,0.8664,0.86351,0.86135,0.86158,0.85798,0.85446,0.85343,0.84721,0.8649,0.89044,0.94103,0.91456,0.93298,0.94746,0.96807,0.98024,0.98845,0.9916,0.992
0.98813,0.9971,0.98696,0.96365,0.97022,0.98007,0.98761,0.99165,0.99035,-1,-0.88402,0.91268,0.9036,0.95715,-0.91201,-0.80782,-0.61049,-0.50014,-0.3619,0.75203,0.76646,0.8299,0.80577,0.85466,-0.72732,-0.7342,0.84421,0.83943,0.93653,0.95639,0.97708,0.98687,0.99151,0.99262
0.30188,0.30193,0.30276,0.30786,0.31078,0.31261,0.31617,0.31877,0.32065,0.32338,0.32689,0.32644,0.32827,0.32952,0.33047,0.33143,0.33305,0.33284,0.33272,0.33364,0.33441,0.33397,0.33474,0.32346,0.32502,0.32151,0.31525,0.31971,0.31739,0.31666,0.31472,0.30874,0.31264,0.31376
0.9601,0.95976,0.95909,0.95837,0.95758,0.95704,0.95573,0.95518,0.95425,0.95209,0.95198,0.95106,0.94975,0.94978,0.9494,0.94929,0.94821,0.94822,0.94833,0.94816,0.94812,0.94809,0.94815,0.95309,0.9582,0.95968,0.96037,0.9594,0.95868,0.95862,0.95827,0.95798,0.95767,0.95776
0.99668,0.99666,0.99664,0.99663,0.99647,0.9964,0.99639,0.99628,0.99619,0.99594,0.9959,0.9956,0.99557,0.99531,0.99497,0.99472,0.99444,0.99447,0.99442,0.99433,0.99416,0.99396,0.99369,0.99375,0.99376,0.99384,0.99389,0.99399,0.99408,0.99427,0.99436,0.99448,0.99461,0.99482
0.83287,0.83323,0.83303,0.83342,0.83784,0.83756,0.83925,0.84171,0.84203,0.84382,0.84604,0.84564,0.8483,0.84844,0.84919,0.84907,0.84891,0.84873,0.84912,0.84925,0.84928,0.84925,0.84915,0.84597,0.84286,0.84096,0.84132,0.84054,0.84003,0.8395,0.83788,0.83764,0.83677,0.83691
-0.56382,-0.56363,-0.56344,-0.56304,-0.56219,-0.56106,-0.56078,-0.56039,-0.56037,-0.56075,-0.56203,-0.56428,-0.56648,-0.56794,-0.56766,-0.56849,-0.56846,-0.56872,-0.56881,-0.56881,-0.56885,-0.56887,-0.5688,-0.54991,-0.52736,-0.52555,-0.52281,-0.52422,-0.52586,-0.52515,-0.52799,-0.5318,-0.53413,-0.5411
0.93182,0.93122,0.93061,0.92976,0.92707,0.92642,0.92482,0.92363,0.92355,0.9226,0.9217,0.91967,0.91947,0.91892,0.91871,0.91866,0.91811,0.91771,0.91747,0.9172,0.91697,0.91701,0.91742,0.92007,0.92285,0.92346,0.9239,0.92537,0.92686,0.92765,0.9283,0.92912,0.93011,0.93024
0.99674,0.99683,0.99707,0.997,0.99711,0.99713,0.99708,0.99694,0.99668,0.99648,0.99633,0.99629,0.99603,0.99602,0.9959,0.99549,0.99556,0.99544,0.99546,0.99536,0.99537,0.99526,0.99527,0.99548,0.9958,0.99621,0.99613,0.99627,0.9964,0.99654,0.99672,0.9968,0.99675,0.99677
0.79136,0.7915,0.79152,0.79143,0.79194,0.79248,0.79257,0.79257,0.79272,0.79276,0.79286,0.7929,0.79297,0.79301,0.79305,0.79306,0.79305,0.79303,0.79298,0.79293,0.79291,0.79284,0.79274,0.79142,0.79002,0.78911,0.78923,0.78896,0.78837,0.78848,0.78816,0.78795,0.7878,0.78748
