-0.4425,-0.44117,-0.44104,-0.4395,-0.43781,-0.43677,-0.43593,-0.43573,-0.4337,-0.42971,-0.42049,-0.4118,-0.38361,-0.36062,-0.36025,-0.34642,-0.32923,-0.32416,-0.3181,-0.30744,-0.30765,-0.30498,-0.30327,-0.29784,-0.2974,-0.2951,-0.29557,-0.29948,-0.29777,-0.29918,-0.30106,-0.30382,-0.30826,-0.31495,-0.32357,-0.33612,-0.35337,-0.37771,-0.38538,-0.40988
0.9449,0.94486,0.94484,0.94486,0.94486,0.94484,0.94469,0.94446,0.94422,0.94397,0.94383,0.94536,0.9456,0.94693,0.94779,0.94861,0.94903,0.94934,0.94942,0.94946,0.94948,0.94948,0.94942,0.94918,0.94931,0.94925,0.94924,0.94896,0.94833,0.94796,0.94748,0.94715,0.94671,0.94435,0.94338,0.9434,0.94327,0.94361,0.94459,0.9457
0.91123,0.91124,0.91108,0.91088,0.91074,0.91074,0.91081,0.91088,0.91085,0.91084,0.91096,0.91174,0.91192,0.91297,0.91286,0.91299,0.91304,0.91308,0.91297,0.91294,0.91287,0.91285,0.91282,0.91276,0.91268,0.91306,0.91359,0.91376,0.91348,0.91356,0.91255,0.91167,0.91161,0.91075,0.91019,0.91044,0.91006,0.91071,0.91221,0.91421
0.99643,0.99676,0.99695,0.99704,0.99704,0.99691,0.9958,0.99513,0.99323,0.99345,0.99261,0.99197,0.99153,0.99081,0.99025,0.98968,0.98928,0.98806,0.98765,0.98756,0.98722,0.98685,0.9866,0.98618,0.98541,0.98539,0.98542,0.98539,0.98557,0.98581,0.9865,0.9875,0.99028,0.99577,0.99603,0.9972,0.99767,0.99809,0.99813,0.99806
0.20442,0.20442,0.20446,0.20458,0.20502,0.20523,0.20623,0.20671,0.20787,0.20731,0.20744,0.20777,0.20582,0.20366,0.20346,0.20175,0.20019,0.19651,0.19672,0.19336,0.18753,0.19168,0.18836,0.18611,0.18433,0.18165,0.17981,0.17905,0.17985,0.17989,0.18038,0.18061,0.18137,0.18255,0.18422,0.18558,0.18724,0.18849,0.18956,0.19057
0.9129,0.91293,0.91293,0.91292,0.91278,0.91247,0.91207,0.91174,0.9114,0.9113,0.91012,0.91009,0.90974,0.90963,0.90956,0.90973,0.90987,0.91029,0.91072,0.91141,0.91193,0.91335,0.91556,0.91877,0.91879,0.91938,0.91943,0.91911,0.91869,0.91776,0.91685,0.91637,0.91532,0.91505,0.91379,0.91355,0.91308,0.91311,0.91335,0.91383
0.99094,0.99094,0.99094,0.99091,0.9909,0.99087,0.99097,0.99115,0.9915,0.99142,0.99181,0.99168,0.99188,0.99185,0.99185,0.99187,0.9919,0.9919,0.99191,0.9919,0.99188,0.99188,0.9919,0.99191,0.99192,0.99201,0.99204,0.99213,0.99225,0.99226,0.99232,0.99232,0.99243,0.99226,0.99216,0.9919,0.99191,0.99209,0.99239,0.9922
0.99935,0.99934,0.99937,0.99944,0.99963,0.99973,1,0.99971,0.99906,0.99921,0.99896,0.99923,0.99937,0.99942,0.9994,0.99951,0.99959,0.99958,0.99971,0.99941,0.99779,0.9981,0.99868,0.99906,0.99907,0.99919,0.99927,0.99937,0.99945,0.999,0.99838,0.99902,0.99853,0.99698,0.99656,0.99614,0.99699,0.99826,0.9993,0.99867
-0.99983,-0.99983,-0.99975,-0.99971,-0.99969,-1,-0.99994,-0.99978,-0.99845,-0.99792,-0.99281,-0.96306,-0.93125,-0.91859,-0.90745,-0.90615,-0.89808,-0.89998,-0.89947,-0.89992,-0.89992,-0.89994,-0.90037,-0.90138,-0.902,-0.88589,-0.87422,-0.90103,-0.93734,-0.9632,-0.96327,-0.96458,-0.9646,-0.96268,-0.96114,-0.96621,-0.96748,-0.97171,-0.98149,-0.97865
0.90662,0.90664,0.90695,0.90527,0.90617,0.90645,0.90556,0.90578,0.86533,0.8669,0.87568,0.88581,0.89717,0.89888,0.89821,0.89686,0.89769,0.8929,0.89189,0.89072,0.88825,0.88624,0.88381,0.88207,0.87949,0.88797,0.89581,0.90164,0.91417,0.92952,0.93442,0.93453,0.94998,0.95241,0.95054,0.94717,0.94222,0.93502,0.93355,0.93316
0.98996,0.98987,0.98848,0.98746,0.98028,0.96938,0.96158,0.94705,0.96901,0.93049,0.93757,0.92651,0.90988,0.90122,0.89352,0.88765,0.87831,0.87179,0.86874,0.87067,0.87185,0.86991,0.86908,0.86756,0.86818,0.87053,0.88419,0.8797,0.89329,0.90683,0.91487,0.92625,0.94502,0.95938,0.96862,0.9741,0.97708,0.97918,0.98192,0.9806
0.99569,0.99579,0.99726,0.99798,0.99888,0.99912,0.99785,0.99862,0.978,0.98934,0.98875,0.98556,0.98649,0.98579,0.98694,0.98813,0.9902,0.98882,0.98629,0.98768,0.98674,0.98712,0.98819,0.98687,0.98362,0.97792,0.9724,0.97687,0.98081,0.98834,0.99406,0.99642,0.99753,0.9981,0.99923,0.99961,0.99952,0.99948,0.99941,0.99892
0.13052,0.13062,0.13068,0.13087,0.1311,0.13115,0.13139,0.13149,0.13149,0.13157,0.13176,0.13222,0.13355,0.137,0.14153,0.14506,0.14436,0.14408,0.14889,0.14913,0.14878,0.1485,0.14999,0.15106,0.15127,0.15134,0.15052,0.15054,0.14843,0.14489,0.14733,0.14794,0.14606,0.14533,0.14499,0.14521,0.14542,0.14538,0.14528,0.14481
0.9204,0.9203,0.92029,0.92023,0.91988,0.91939,0.91859,0.91768,0.91776,0.91624,0.91639,0.91459,0.91447,0.91414,0.91422,0.91459,0.91502,0.91459,0.91474,0.91478,0.91492,0.9149,0.9148,0.91467,0.91469,0.91411,0.9136,0.91285,0.91255,0.91244,0.91203,0.91202,0.91212,0.91372,0.91615,0.91771,0.91921,0.91938,0.92028,0.92092
0.99867,0.99865,0.99865,0.99867,0.99867,0.99868,0.99869,0.99871,0.99871,0.99869,0.99867,0.99857,0.99857,0.99855,0.99853,0.99847,0.99847,0.99841,0.99838,0.99834,0.99826,0.99817,0.99809,0.9981,0.99802,0.99798,0.99796,0.99794,0.99795,0.99801,0.99815,0.99817,0.9982,0.99872,0.99848,0.99872,0.99886,0.99892,0.9989,0.99883
0.80981,0.80978,0.80979,0.80979,0.80978,0.80982,0.8101,0.81045,0.81149,0.81174,0.81224,0.81266,0.81277,0.81281,0.81281,0.8132,0.81315,0.81311,0.81347,0.81378,0.81402,0.81405,0.81409,0.81409,0.81408,0.81419,0.81431,0.8145,0.8145,0.81451,0.81426,0.81393,0.81346,0.81254,0.81115,0.81006,0.80766,0.80909,0.80879,0.80882
-0.94265,-0.94248,-0.94251,-0.9425,-0.94251,-0.9425,-0.94236,-0.9424,-0.94274,-0.94265,-0.94245,-0.94255,-0.94261,-0.94243,-0.94154,-0.94094,-0.94018,-0.93952,-0.93918,-0.93866,-0.93863,-0.93842,-0.93806,-0.93848,-0.93873,-0.93914,-0.94004,-0.94156,-0.94064,-0.94064,-0.94097,-0.94095,-0.94112,-0.94139,-0.94174,-0.94189,-0.94212,-0.94236,-0.94288,-0.94338
0.9258,0.92575,0.92571,0.92563,0.92543,0.92537,0.92542,0.92551,0.92564,0.92567,0.9257,0.92536,0.92435,0.92087,0.91987,0.91917,0.91678,0.91651,0.91485,0.91467,0.91391,0.91331,0.91299,0.91255,0.91217,0.91254,0.91387,0.91429,0.91425,0.9144,0.9156,0.91563,0.91633,0.91738,0.91933,0.92014,0.92154,0.9231,0.92344,0.92495
0.99778,0.99777,0.99777,0.99775,0.99775,0.99777,0.99779,0.99781,0.99788,0.99796,0.99799,0.99819,0.99837,0.99851,0.9986,0.99867,0.99869,0.99871,0.99872,0.99871,0.99871,0.99871,0.99871,0.99871,0.99869,0.99872,0.99875,0.99876,0.99883,0.9989,0.99892,0.999,0.99906,0.99904,0.99904,0.99904,0.99903,0.999,0.99896,0.99899
