-0.40433,-0.40433,-0.40433,-0.4368,-0.44481,-0.44534,-0.4457,-0.4458,-0.44625,-0.44674,-0.44679,-0.44705,-0.44724,-0.44718,-0.4472,-0.44725,-0.44705,-0.44667,-0.44574,-0.44184,-0.43708,-0.42795,-0.40369,-0.39659,-0.3795,-0.3517,-0.31329,-0.31362,-0.29921,-0.28851,-0.28408,-0.28146,-0.27944,-0.2837,-0.28094,-0.27857,-0.27778,-0.27909,-0.27956,-0.2829,-0.29444,-0.30248,-0.30102,-0.31215,-0.32964,-0.33802,-0.35266,-0.38215,-0.38133,-0.39788,-0.40568,-0.41107,-0.41361,-0.41465,-0.41953,-0.42143,-0.42187,-0.42192,-0.42305,-0.42363,-0.42342,-0.42323,-0.42311,-0.42309,-0.42317,-0.42302,-0.42301,-0.42288,-0.42272,-0.42266,-0.42248,-0.42218,-0.42205,-0.42172,-0.42162,-0.4213,-0.42094,-0.42066,-0.42042
-0.40433,-0.40433,-0.40433,0.94505,0.94505,0.94505,0.94503,0.94503,0.94503,0.94498,0.94492,0.94488,0.94485,0.94484,0.94481,0.94484,0.94484,0.94484,0.94481,0.94474,0.94464,0.94444,0.94342,0.94199,0.94294,0.94324,0.94383,0.94325,0.94315,0.94319,0.94324,0.94335,0.94415,0.94392,0.9436,0.94322,0.94284,0.94303,0.94315,0.94277,0.94245,0.94235,0.94215,0.94185,0.94168,0.94142,0.9414,0.94157,0.94152,0.94162,0.94171,0.94171,0.94169,0.94171,0.94215,0.94196,0.9423,0.94227,0.94267,0.94303,0.94296,0.94321,0.94317,0.94311,0.94326,0.94326,0.94322,0.94319,0.94326,0.94332,0.94333,0.94333,0.94335,0.94333,0.94338,0.94342,0.9434,0.94342,0.94346
-0.40433,-0.40433,-0.40433,0.90752,0.90762,0.90766,0.90773,0.90776,0.90789,0.90799,0.90806,0.90813,0.90818,0.90821,0.90823,0.90824,0.90823,0.9082,0.90817,0.90814,0.90813,0.90813,0.90811,0.90813,0.90846,0.90896,0.90897,0.90917,0.90922,0.90929,0.90943,0.90956,0.90993,0.91053,0.91089,0.91102,0.91103,0.91096,0.91081,0.91052,0.91019,0.90957,0.90903,0.90897,0.9089,0.90832,0.90842,0.90852,0.90796,0.90754,0.90761,0.9073,0.90734,0.9074,0.90717,0.90703,0.90703,0.90699,0.90693,0.90689,0.90686,0.90686,0.90684,0.90682,0.90681,0.90681,0.90679,0.90679,0.90681,0.90681,0.90681,0.90682,0.90682,0.90684,0.90684,0.90684,0.90685,0.90685,0.90686
-0.40433,-0.40433,-0.40433,0.99646,0.99639,0.99631,0.99631,0.99632,0.99632,0.99632,0.99632,0.99631,0.99629,0.99628,0.99626,0.99626,0.99625,0.99618,0.99586,0.99489,0.9933,0.99386,0.99267,0.99226,0.99149,0.99191,0.99242,0.99309,0.99344,0.9943,0.99479,0.99501,0.99531,0.99442,0.99323,0.99266,0.99184,0.99195,0.99207,0.99188,0.99197,0.99197,0.99195,0.99194,0.99181,0.99166,0.99114,0.99121,0.99111,0.99096,0.99089,0.9909,0.99091,0.99094,0.99096,0.99098,0.99107,0.99115,0.99134,0.99132,0.99153,0.9915,0.99163,0.99177,0.99191,0.99205,0.99222,0.99222,0.99247,0.99256,0.99274,0.99305,0.99346,0.9934,0.99371,0.99386,0.99419,0.99423,0.99423
-0.40433,-0.40433,-0.40433,0.19494,0.19367,0.19364,0.19362,0.19357,0.19351,0.19351,0.19348,0.19347,0.19343,0.19336,0.19337,0.19336,0.19326,0.19319,0.19305,0.19299,0.19267,0.19243,0.1925,0.19256,0.18848,0.18625,0.18101,0.18115,0.18183,0.1786,0.17763,0.17287,0.1725,0.17454,0.17443,0.17558,0.17822,0.17842,0.17815,0.17959,0.18155,0.18263,0.18346,0.18582,0.18726,0.18861,0.19122,0.19455,0.19405,0.19424,0.19455,0.1951,0.19864,0.20063,0.20177,0.20235,0.2026,0.20274,0.20278,0.20291,0.20302,0.20306,0.20306,0.20326,0.20334,0.20337,0.20338,0.20315,0.20319,0.20316,0.20309,0.20303,0.20288,0.20271,0.2026,0.20256,0.20251,0.20243,0.20223
-0.40433,-0.40433,-0.40433,0.91824,0.91984,0.91985,0.91991,0.91994,0.91997,0.91998,0.91998,0.91997,0.91997,0.91994,0.91991,0.91988,0.91983,0.91981,0.91976,0.91957,0.91947,0.91932,0.9186,0.91766,0.91747,0.91752,0.91803,0.91842,0.91915,0.91919,0.92051,0.92037,0.92161,0.92109,0.92068,0.92021,0.91988,0.92002,0.91963,0.91966,0.91946,0.91905,0.91873,0.9182,0.91726,0.91756,0.91654,0.91577,0.91578,0.91574,0.91574,0.91574,0.91574,0.91574,0.91575,0.91574,0.91575,0.91575,0.91574,0.91573,0.91568,0.91567,0.91564,0.91557,0.91556,0.91553,0.9155,0.9155,0.91551,0.91553,0.91558,0.91557,0.9156,0.91563,0.91564,0.91564,0.91565,0.91567,0.91568
-0.40433,-0.40433,-0.40433,0.98634,0.98558,0.98558,0.98558,0.98558,0.98559,0.98561,0.98563,0.98565,0.98569,0.98577,0.98579,0.98586,0.98589,0.98597,0.98601,0.98608,0.98632,0.98631,0.98628,0.98631,0.98631,0.98634,0.98642,0.98656,0.98676,0.98723,0.987,0.98694,0.98723,0.98778,0.98778,0.98791,0.98812,0.98826,0.98826,0.9882,0.9882,0.98803,0.98791,0.98806,0.98812,0.98818,0.98811,0.98808,0.98799,0.98787,0.98761,0.98749,0.98728,0.98667,0.98704,0.98646,0.98646,0.98638,0.98636,0.98636,0.98638,0.98639,0.98641,0.98642,0.98642,0.98645,0.98643,0.98639,0.98629,0.98613,0.98579,0.9858,0.98582,0.98562,0.98528,0.98532,0.98527,0.98516,0.98509
-0.40433,-0.40433,-0.40433,0.99993,0.99993,0.99993,0.99993,0.99993,0.99993,0.99992,0.99992,0.99992,0.99992,0.9999,0.99987,0.99987,0.99985,0.99986,0.99983,0.99983,0.99983,0.99982,0.99979,0.99976,0.99978,0.99978,0.99979,0.99978,0.99978,0.99975,0.99971,0.99966,0.99966,0.99962,0.99959,0.99951,0.99948,0.99942,0.9994,0.99935,0.99937,0.99937,0.99935,0.99935,0.99935,0.99935,0.99935,0.99933,0.99928,0.99924,0.99928,0.99924,0.99921,0.99923,0.99923,0.99923,0.99923,0.99923,0.99923,0.99923,0.99923,0.99923,0.99923,0.99924,0.99924,0.99924,0.99926,0.99926,0.99927,0.99927,0.99928,0.9993,0.99935,0.99933,0.99935,0.99937,0.99938,0.99941,0.9994
-0.40433,-0.40433,-0.40433,-0.9951,-0.99475,-0.99508,-0.99541,-0.99496,-0.99497,-0.99506,-0.99497,-0.99493,-0.99493,-0.99489,-0.99485,-0.99482,-0.99503,-0.99504,-0.99525,-0.99594,-0.9969,-0.99823,-0.99716,-0.99986,-1,-0.99726,-0.99688,-0.99687,-0.99937,-0.99847,-0.99664,-0.9944,-0.99142,-0.99402,-0.99211,-0.99684,-0.99749,-0.99645,-0.99506,-0.99454,-0.99263,-0.99066,-0.9911,-0.9909,-0.99052,-0.9906,-0.9906,-0.9901,-0.98997,-0.98994,-0.98994,-0.98964,-0.9895,-0.98965,-0.98983,-0.99013,-0.99049,-0.99066,-0.99098,-0.99145,-0.99181,-0.99208,-0.99226,-0.99232,-0.99239,-0.9926,-0.99275,-0.99288,-0.99298,-0.99306,-0.99313,-0.9932,-0.99325,-0.99351,-0.99372,-0.99379,-0.99391,-0.99406,-0.99419
-0.40433,-0.40433,-0.40433,0.91494,0.91502,0.91502,0.91507,0.91504,0.91502,0.91502,0.91502,0.91501,0.91499,0.91498,0.91497,0.91498,0.91453,0.91259,0.91074,0.90809,0.90502,0.90146,0.90257,0.895,0.86705,0.84524,0.8205,0.79956,0.77901,0.7621,0.75313,0.74791,0.75125,0.80282,0.83165,0.86605,0.8972,0.92254,0.93172,0.93315,0.93602,0.93773,0.93592,0.9329,0.92912,0.92716,0.92529,0.92593,0.92265,0.91738,0.91412,0.90939,0.90879,0.90691,0.90491,0.90413,0.90192,0.90094,0.8992,0.89771,0.90441,0.90971,0.91168,0.91289,0.91337,0.91346,0.91025,0.91049,0.91242,0.91266,0.9129,0.91299,0.91303,0.91304,0.9131,0.91318,0.91314,0.91317,0.91317
