-0.44809,-0.44801,-0.44808,-0.44882,-0.45277,-0.45887,-0.47606,-0.48781,-0.51109,-0.54328,-0.54364,-0.56609,-0.56517,-0.575,-0.58272,-0.59164,-0.6067,-0.60832,-0.61417,-0.61195,-0.60952,-0.61055,-0.60653,-0.60665,-0.60535,-0.60279,-0.59954,-0.58336,-0.56443,-0.55405,-0.52794,-0.52013,-0.51278,-0.49329,-0.48668,-0.47487,-0.47412,-0.47044,-0.46703,-0.46443
0.94859,0.94749,0.94731,0.9469,0.94617,0.94584,0.94524,0.94483,0.94442,0.94434,0.94413,0.94351,0.94274,0.94207,0.94201,0.94196,0.94195,0.94196,0.94192,0.94187,0.94184,0.94192,0.94202,0.94262,0.94277,0.9433,0.94366,0.94417,0.9448,0.94567,0.94704,0.94868,0.95093,0.95258,0.95465,0.95613,0.95763,0.95864,0.95985,0.96066
0.91372,0.91324,0.91324,0.91301,0.913,0.91303,0.91254,0.91197,0.9108,0.91064,0.91072,0.91065,0.90998,0.90932,0.90903,0.90823,0.90746,0.90707,0.90659,0.90658,0.90645,0.90639,0.90632,0.90605,0.90572,0.90544,0.90527,0.90577,0.90847,0.91158,0.91354,0.91628,0.91973,0.92203,0.92545,0.92765,0.93186,0.93189,0.93319,0.93401
0.99194,0.9919,0.99112,0.9897,0.98838,0.98562,0.98231,0.97885,0.97694,0.97571,0.97496,0.97272,0.97018,0.96834,0.96758,0.96724,0.96666,0.96633,0.96577,0.96466,0.96455,0.96498,0.96558,0.96924,0.97166,0.97386,0.97815,0.98145,0.98348,0.98423,0.98457,0.98466,0.9848,0.98478,0.98488,0.98502,0.98528,0.98527,0.98534,0.98542
0.22558,0.22555,0.22583,0.22715,0.22772,0.22689,0.22662,0.21703,0.20685,0.20557,0.19994,0.19948,0.19742,0.19662,0.19655,0.18611,0.1761,0.17302,0.18457,0.20005,0.21688,0.22073,0.22564,0.22644,0.2235,0.22015,0.21757,0.21823,0.21794,0.21928,0.22259,0.22479,0.22621,0.22853,0.228,0.22786,0.23314,0.23322,0.2327,0.23228
0.90776,0.90395,0.90398,0.90511,0.89457,0.89043,0.90156,0.89372,0.8792,0.86006,0.83837,0.81665,0.79552,0.77989,0.77198,0.79172,0.81526,0.82717,0.83384,0.87298,0.88683,0.90056,0.90461,0.89984,0.88783,0.92541,0.93037,0.9252,0.91442,0.90676,0.91468,0.91977,0.92048,0.91991,0.91738,0.91493,0.91342,0.91274,0.91122,0.90475
0.98114,0.97653,0.96623,0.95197,0.86158,0.8609,0.86425,0.86289,0.86056,0.86125,0.86212,0.86418,0.86696,0.86892,0.86612,0.84889,0.82804,0.82018,0.83519,0.84815,0.86208,0.88536,0.90259,0.91571,0.93789,0.95868,0.9687,0.9722,0.97346,0.97404,0.97583,0.97743,0.97829,0.97878,0.97904,0.97935,0.97936,0.97942,0.97953,0.97811
0.99807,0.99716,0.99744,0.99611,0.94686,0.98582,0.99405,0.99647,0.99436,0.99199,0.98816,0.98338,0.98203,0.98078,0.98434,0.98815,0.98954,0.98656,0.97654,0.98631,0.98945,0.99152,0.99358,0.99395,0.99476,0.99778,0.99901,0.99887,0.99812,0.99715,0.9966,0.99594,0.99578,0.99658,0.99775,0.99811,0.99855,0.99883,0.9989,0.99878
-0.99323,-0.99326,-0.99343,-0.99334,-0.99219,-0.99155,-0.99183,-0.99241,-0.99218,-0.99245,-0.99236,-0.99332,-0.9978,-0.99719,-0.9971,-0.99693,-0.99711,-0.99714,-0.99771,-0.99833,-1,-0.99989,-0.99974,-0.99929,-0.99942,-0.99903,-0.99833,-0.99654,-0.9969,-0.99653,-0.99676,-0.99532,-0.99514,-0.99527,-0.99601,-0.99634,-0.99736,-0.99908,-0.99931,-0.99922
0.88072,0.88059,0.88077,0.88049,0.89389,0.90084,0.90409,0.90548,0.90548,0.90614,0.90652,0.90559,0.90294,0.89784,0.89359,0.89025,0.89582,0.90048,0.89684,0.88997,0.88501,0.88055,0.87863,0.87488,0.87506,0.87513,0.87574,0.87773,0.87817,0.87901,0.87812,0.87705,0.87577,0.87473,0.87434,0.87414,0.87416,0.87414,0.8736,0.87361
