-0.26756,-0.234,-0.20077,-0.16538,-0.1597,-0.16001,-0.15294,-0.16107,-0.16563,-0.17421,-0.19236,-0.20492,-0.20499,-0.21312,-0.22685,-0.23286,-0.24531,-0.26153,-0.28672,-0.29586
0.9896,0.98748,0.98518,0.98267,0.977,0.97617,0.97118,0.97011,0.9672,0.96471,0.96329,0.96095,0.95909,0.9571,0.95421,0.95293,0.95054,0.95061,0.95036,0.94954
0.98227,0.97639,0.96632,0.96134,0.96062,0.95629,0.94997,0.94556,0.94299,0.9427,0.94017,0.93536,0.93353,0.93055,0.92781,0.92318,0.92434,0.92243,0.92153,0.92052
0.99116,0.99127,0.99129,0.99153,0.99156,0.99164,0.99167,0.99167,0.99167,0.99171,0.99175,0.99172,0.99184,0.99246,0.99347,0.99441,0.99497,0.99498,0.99501,0.99495
0.22202,0.20705,0.18824,0.18518,0.17904,0.1761,0.16785,0.16812,0.16931,0.16818,0.16842,0.16979,0.16938,0.17085,0.17159,0.17491,0.18011,0.18296,0.18661,0.19515
0.91087,0.91476,0.92186,0.92577,0.92831,0.92878,0.92946,0.92975,0.92937,0.9294,0.92928,0.9287,0.92867,0.92899,0.92976,0.92879,0.92721,0.92393,0.92506,0.92314
0.99188,0.99174,0.99149,0.99127,0.99117,0.98973,0.98854,0.98838,0.98837,0.98856,0.98904,0.98945,0.98996,0.98981,0.98983,0.99016,0.99038,0.99105,0.99129,0.99114
0.99945,0.9997,0.99989,0.9999,1,0.99964,0.99915,0.99838,0.99647,0.99522,0.994,0.98927,0.98378,0.9813,0.98,0.974,0.96568,0.95762,0.94728,0.94167
-1,-0.9925,-0.98435,-0.97506,-0.96252,-0.95153,-0.95262,-0.95452,-0.95696,-0.95441,-0.95294,-0.94753,-0.94222,-0.93603,-0.93212,-0.92717,-0.92904,-0.9262,-0.92753,-0.93188
0.84686,0.80986,0.78359,0.75849,0.72953,0.70609,0.69079,-0.97807,-0.9123,0.70502,0.74568,0.85297,0.88787,0.91558,0.92275,0.92495,0.92531,0.92355,0.92078,0.92441
0.84777,0.82987,0.79853,0.76769,0.75925,0.75906,0.75785,0.63882,0.60805,0.72525,0.7502,0.84167,0.86776,0.8995,0.92451,0.94943,0.9499,0.96352,0.96776,0.96938
0.97167,0.54617,0.43616,0.16863,0.80201,0.033975,0.14502,0.72354,0.72977,0.78814,0.80058,0.92946,0.94667,0.964,0.97641,0.98424,0.99125,0.99013,0.99105,0.99258
0.14528,0.14251,0.14217,0.14102,0.14122,0.14161,0.14201,0.14272,0.14305,0.14548,0.14394,0.14509,0.14576,0.14663,0.1471,0.14821,0.14799,0.14942,0.15037,0.15037
0.93192,0.93212,0.93249,0.93287,0.93331,0.93306,0.93316,0.93269,0.93111,0.93213,0.93133,0.93071,0.92986,0.92899,0.92904,0.9294,0.93082,0.93205,0.93313,0.93405
0.99902,0.999,0.99888,0.99892,0.99895,0.99879,0.99831,0.99849,0.9982,0.99828,0.99836,0.99821,0.99814,0.9982,0.99838,0.99884,0.9992,0.99933,0.99932,0.99949
0.87005,0.85104,0.84084,0.82956,0.82893,0.82709,0.82347,0.82318,0.82228,0.92724,0.94813,0.92865,0.90191,0.95523,0.97036,0.94349,0.91346,0.88976,0.86546,0.85032
-0.91188,-0.91034,-0.91339,-0.91469,-0.91816,-0.91776,-0.91826,-0.91844,-0.91896,-0.91962,-0.91957,-0.91934,-0.91935,-0.91923,-0.91917,-0.91928,-0.91921,-0.91942,-0.91959,-0.91991
0.92479,0.915,0.91507,0.9122,0.90807,0.90675,0.90477,0.90473,0.90476,0.90591,0.90706,0.90814,0.909,0.91051,0.91237,0.9154,0.91955,0.92088,0.92376,0.92567
0.99885,0.99888,0.99895,0.99893,0.99896,0.99896,0.99897,0.99897,0.99897,0.99895,0.99892,0.99895,0.99904,0.99903,0.9991,0.99903,0.99896,0.99884,0.99875,0.9987
0.83015,0.88922,0.9215,0.93851,0.95013,0.95882,0.95879,0.94949,0.93029,0.91388,0.89654,0.885,0.87091,0.86845,0.85685,0.84888,0.85032,0.84388,0.839,0.83078
