-0.20876,-0.18446,-0.1546,-0.11981,-0.088216,-0.062132,-0.029829,-0.027114,-0.0099776,-0.0036918,-0.004362,0.0030563,0.0036225,0.0081982,0.012473,0.011387,0.011769,0.010671,0.010035,0.0083484,0.0031834,0.0068578,0.0046855,0.0036109,0.0037496,0.0023861,-0.0026287,-0.0060836,-0.014646,-0.028142,-0.041779,-0.038553,-0.063026,-0.064157,-0.077328,-0.093718,-0.12185,-0.13003
1,0.99994,0.99854,0.99815,0.99529,0.99466,0.99116,0.99029,0.98638,0.9855,0.98108,0.9807,0.97766,0.97568,0.97585,0.97448,0.97446,0.97188,0.97193,0.97154,0.97177,0.97268,0.97487,0.97479,0.97562,0.97668,0.97698,0.97763,0.97798,0.9782,0.97855,0.97909,0.97914,0.97967,0.9795,0.97937,0.97976,0.9807
0.99993,0.99821,0.99768,0.9931,0.99026,0.98581,0.98516,0.98069,0.97575,0.97078,0.96153,0.95662,0.95653,0.95275,0.95089,0.95042,0.95138,0.95139,0.95187,0.95236,0.9523,0.95313,0.95556,0.95869,0.95947,0.96042,0.96063,0.96189,0.9627,0.96457,0.96426,0.96458,0.96492,0.96512,0.96549,0.96558,0.96606,0.96671
0.99287,0.99152,0.99158,0.99085,0.99001,0.98906,0.989,0.98901,0.98891,0.98927,0.9899,0.9907,0.99116,0.9919,0.99302,0.99348,0.99442,0.99466,0.99509,0.99534,0.99546,0.99559,0.99562,0.99577,0.99568,0.99542,0.99462,0.99415,0.99337,0.99336,0.99314,0.99307,0.99304,0.99307,0.99324,0.99405,0.99482,0.99524
0.36389,0.36037,0.35011,0.34847,0.33949,0.33749,0.33412,0.33021,0.32752,0.3183,0.31794,0.31458,0.31532,0.31302,0.31199,0.31408,0.3164,0.31664,0.31703,0.31733,0.31797,0.31981,0.32115,0.32156,0.32275,0.32812,0.33276,0.33651,0.3377,0.33793,0.33895,0.33952,0.34049,0.34151,0.34228,0.3429,0.34292,0.34371
0.91488,0.9138,0.91424,0.91583,0.91624,0.91811,0.91898,0.91983,0.92094,0.92108,0.92137,0.92279,0.92285,0.92289,0.92266,0.92252,0.92143,0.92136,0.92048,0.91967,0.91923,0.91816,0.91633,0.91478,0.91564,0.91365,0.90944,0.90665,0.9034,0.89953,0.89739,0.8956,0.89278,0.89313,0.89306,0.89497,0.89878,0.90345
0.98653,0.98671,0.98731,0.98764,0.98756,0.9876,0.98757,0.98752,0.98745,0.98752,0.98758,0.98749,0.98753,0.98752,0.98756,0.98769,0.98787,0.98771,0.9876,0.98759,0.98747,0.98719,0.98716,0.9872,0.98719,0.98719,0.98737,0.9867,0.98481,0.98491,0.98415,0.98368,0.98285,0.98245,0.98206,0.97969,0.97352,0.93551
0.99541,0.99524,0.99601,0.9952,0.99492,0.99526,0.99534,0.99551,0.99566,0.99577,0.99644,0.99694,0.99682,0.99682,0.9967,0.99657,0.99646,0.9963,0.99608,0.99633,0.99642,0.99651,0.99674,0.99674,0.99652,0.99716,0.99793,0.99778,0.99688,0.99674,0.99817,0.99868,0.99806,0.99742,0.9972,0.99872,0.99971,0.9983
0.40879,0.44719,0.47532,0.49079,0.49532,0.51085,0.50814,0.51674,0.51677,0.52009,0.52395,0.52311,0.52404,0.52404,0.52409,-0.77642,-0.73981,-0.72884,-0.73051,-0.73018,-0.72982,-0.71339,-0.6841,-0.66941,-0.67048,-0.66865,-0.66982,-0.66544,-0.66026,-0.65309,-0.64999,-0.64793,-0.64998,-0.64579,-0.64671,-0.64479,-0.64514,-0.64588
0.80834,0.7683,0.74062,0.70878,0.68538,0.66666,0.65283,0.64324,0.63797,0.62976,0.63149,0.62999,0.63036,0.64001,0.65383,0.71562,0.72157,0.70448,0.68808,0.68267,0.69132,0.70713,0.71775,0.73088,0.7372,0.74142,0.75796,0.80418,0.83326,0.86179,0.8881,0.90496,0.91089,0.91436,0.91716,0.91974,0.92191,0.92218
0.88524,0.88416,0.88969,0.89071,0.89188,0.89681,0.90407,0.90837,0.90872,0.90315,0.89893,0.89668,0.90078,0.88632,0.86354,0.83739,0.82349,0.82749,0.82719,0.82628,0.81196,0.80109,0.8119,0.80633,0.79654,0.7929,0.81654,0.82531,0.83074,0.84858,0.8615,0.88077,0.9086,0.92824,0.93667,0.93409,0.92637,0.89264
0.99923,0.99072,0.94142,0.8814,0.86194,0.90419,0.91946,0.92843,0.923,-1,-0.94894,0.8536,0.86205,0.92292,0.93441,0.94063,-0.9437,-0.89926,-0.65258,0.77443,0.78372,0.87725,-0.81479,0.85283,-0.69026,-0.71152,-0.5044,0.68515,0.74459,0.87139,0.91349,0.9369,0.95617,0.96713,0.97398,0.98349,0.99511,0.99482
0.2829,0.28868,0.28876,0.28799,0.2894,0.29052,0.29143,0.29285,0.29241,0.29316,0.29307,0.29291,0.29275,0.29261,0.2926,0.29048,0.28971,0.28855,0.28627,0.28683,0.28624,0.28578,0.28607,0.28615,0.28666,0.28719,0.28723,0.28711,0.28561,0.28598,0.28366,0.28148,0.28104,0.28011,0.27976,0.27946,0.27893,0.27832
0.91819,0.91867,0.9201,0.92212,0.92392,0.92512,0.92635,0.92674,0.92775,0.92885,0.92969,0.93073,0.93025,0.93024,0.93082,0.93058,0.92937,0.92783,0.92612,0.92514,0.92332,0.92304,0.92058,0.92056,0.91855,0.91849,0.91882,0.91836,0.91847,0.91841,0.91811,0.91686,0.9167,0.91544,0.91445,0.91342,0.91291,0.91256
0.99791,0.99791,0.99793,0.99793,0.99785,0.99774,0.99767,0.99755,0.99742,0.99742,0.99737,0.99732,0.99727,0.99719,0.99722,0.99712,0.99709,0.99709,0.9971,0.99711,0.99713,0.99716,0.99719,0.99722,0.99722,0.99726,0.99731,0.99734,0.99738,0.99761,0.99769,0.99767,0.99777,0.99789,0.99804,0.99826,0.99843,0.99876
0.76606,0.76548,0.76523,0.7639,0.76325,0.76297,0.76163,0.76137,0.76088,0.76005,0.75988,0.75932,0.75905,0.75903,0.75899,0.7588,0.75876,0.7588,0.75901,0.75901,0.75915,0.75957,0.76019,0.76049,0.76058,0.76073,0.76077,0.76091,0.76108,0.76125,0.76162,0.76165,0.76202,0.76208,0.76239,0.76294,0.76326,0.76375
-0.60355,-0.59992,-0.59493,-0.59584,-0.58981,-0.58878,-0.58713,-0.58599,-0.58412,-0.58333,-0.58155,-0.58147,-0.58141,-0.58148,-0.58163,-0.5827,-0.58584,-0.59054,-0.59275,-0.59376,-0.59383,-0.59387,-0.59529,-0.60212,-0.59708,-0.59544,-0.59356,-0.59486,-0.59502,-0.59485,-0.59487,-0.59496,-0.59558,-0.59645,-0.59758,-0.59848,-0.5996,-0.601
0.9508,0.95044,0.94699,0.94409,0.94369,0.94031,0.94056,0.93945,0.93738,0.93725,0.93678,0.93648,0.9363,0.93581,0.93562,0.93614,0.9371,0.93742,0.93826,0.93866,0.93902,0.93949,0.93988,0.93974,0.93983,0.93996,0.9404,0.94146,0.94745,0.9481,0.94864,0.94942,0.94993,0.95109,0.95179,0.95269,0.95253,0.95286
0.99774,0.99752,0.99791,0.99799,0.99814,0.99824,0.99828,0.99829,0.9983,0.99831,0.99838,0.99842,0.99845,0.99843,0.99842,0.99847,0.99857,0.99853,0.99852,0.99854,0.99854,0.99854,0.99858,0.99857,0.99857,0.9986,0.99862,0.99864,0.99862,0.99861,0.99861,0.99861,0.9986,0.99859,0.99856,0.99843,0.99823,0.99806
0.78273,0.78094,0.7801,0.77735,0.77449,0.77199,0.7685,0.76808,0.76688,0.7646,0.7644,0.76346,0.76282,0.7624,0.76218,0.76013,0.75942,0.75779,0.75707,0.756,0.75579,0.75435,0.75331,0.75326,0.75362,0.75281,0.75254,0.75245,0.75261,0.75274,0.75299,0.75344,0.75435,0.75448,0.7553,0.75709,0.75813,0.76011
