-0.36688,-0.3414,-0.30746,-0.27744,-0.24651,-0.20184,-0.1884,-0.1862,-0.16713,-0.15444,-0.1335,-0.10956,-0.10997,-0.10338,-0.094743,-0.094253,-0.093204,-0.10188,-0.10584,-0.11345,-0.14103,-0.14163,-0.15308,-0.18548,-0.20186,-0.21108,-0.23528,-0.2575,-0.28363,-0.33455,-0.34168,-0.36713,-0.38779,-0.40652,-0.42128,-0.43158,-0.43423,-0.43423
0.95088,0.94704,0.9487,0.94676,0.94588,0.94485,0.94413,0.94311,0.94347,0.94452,0.94616,0.94745,0.94736,0.94789,0.94844,0.94889,0.94955,0.94932,0.94832,0.94869,0.94861,0.94865,0.94876,0.94923,0.94947,0.95102,0.95317,0.95441,0.9576,0.96142,0.96469,0.96833,0.96863,0.96976,0.96989,0.96973,0.96921,0.96943
0.92193,0.92064,0.91738,0.91591,0.91264,0.91141,0.91025,0.90944,0.90898,0.91003,0.91181,0.91318,0.91353,0.91394,0.91531,0.91548,0.91704,0.91718,0.91669,0.91628,0.91583,0.9152,0.91441,0.91414,0.91549,0.91661,0.91945,0.92312,0.92747,0.93594,0.93703,0.94221,0.94267,0.94366,0.94704,0.94691,0.94647,0.94655
0.97697,0.97531,0.97244,0.97131,0.97169,0.97177,0.97188,0.97191,0.97196,0.97238,0.97257,0.97271,0.97277,0.97293,0.97302,0.97304,0.97279,0.97063,0.97015,0.96974,0.97025,0.9711,0.97117,0.97285,0.97362,0.97592,0.9764,0.97595,0.97587,0.97523,0.97493,0.97452,0.9743,0.9741,0.97377,0.9738,0.97368,0.97387
0.25951,0.26617,0.27536,0.27482,0.2764,0.27606,0.27654,0.27614,0.2753,0.2764,0.27776,0.27801,0.27788,0.27776,0.27771,0.27746,0.2773,0.27984,0.28748,0.28061,0.28351,0.28573,0.28626,0.28699,0.28795,0.28653,0.2865,0.28567,0.28183,0.27884,0.27169,0.27191,0.2691,0.26751,0.26598,0.26372,0.26395,0.26079
0.90253,0.89875,0.89419,0.89244,0.89027,0.88999,0.88924,0.88866,0.88875,0.88774,0.88669,0.88638,0.88623,0.88586,0.8855,0.88546,0.88552,0.88525,0.88408,0.88376,0.88388,0.88236,0.88126,0.88033,0.88048,0.88113,0.88222,0.88433,0.88851,0.89294,0.89686,0.89606,0.89875,0.90016,0.90195,0.90329,0.90434,0.90718
0.98618,0.98641,0.98641,0.98649,0.98649,0.98641,0.9864,0.98637,0.98636,0.9863,0.98626,0.98615,0.98592,0.98603,0.986,0.98585,0.98585,0.98569,0.9857,0.9857,0.9857,0.98561,0.98566,0.98582,0.98578,0.98576,0.98581,0.98574,0.98574,0.98578,0.98552,0.98548,0.98547,0.98523,0.98503,0.98493,0.98484,0.98475
0.99402,0.99459,0.99431,0.99438,0.99442,0.99442,0.99468,0.99454,0.99454,0.99466,0.99474,0.99496,0.9951,0.99514,0.99714,0.99857,0.99911,0.99955,0.99958,0.99943,0.99944,0.99939,0.99954,0.99959,0.99955,0.99954,0.9995,0.9995,0.99936,0.99921,0.99917,0.99843,0.99694,0.99698,0.99729,0.99803,0.99841,0.99846
-0.95241,-0.96085,-0.96197,-0.96899,-0.97462,-0.98012,-0.98697,-0.99206,-1,-0.9249,-0.87699,-0.84043,-0.80779,-0.77142,-0.77222,-0.76447,-0.75638,-0.82089,-0.86874,-0.89737,-0.91772,-0.92775,-0.93001,-0.93341,-0.9378,-0.94139,-0.94819,-0.94763,-0.95377,-0.95425,-0.95883,-0.9604,-0.96073,-0.96232,-0.96666,-0.96348,-0.96213,-0.96077
0.90998,0.88587,0.87213,0.85444,0.83493,0.81995,0.80125,0.78373,0.77282,0.83527,0.84066,0.85011,0.85423,0.85497,0.8541,0.8534,0.85568,0.89007,0.91006,0.92528,0.95076,0.96089,0.96287,0.95755,0.94953,0.93699,0.92378,0.91215,0.9023,0.89414,0.88759,0.8829,0.88013,0.87874,0.8766,0.87639,0.87449,0.87239
