d10d11d11d11:0.09090909090909091,3.3524072174927233,1.6094379124341003;d10d10d10d10:0.09090909090909091,1.2264456601779945,0.5978370007556204;d11d11d11d11:0.8181818181818182,1.7382187023000253,1.0498221244986776;
d10d10d10d10:1.0,1.2264456601779945,0.5978370007556204;
d10d10d10d10:1.0,1.2264456601779945,0.5978370007556204;
d10d10d10d10:1.0,1.2264456601779945,0.5978370007556204;
d15d15d15d15:1.0,2.7593434954897607,1.6094379124341003;
d12d12d12d12:1.0,3.5935692743096115,2.995732273553991;
d10d11d11d11:0.09090909090909091,3.3524072174927233,1.6094379124341003;d11d11d10d11:0.09090909090909091,5.991464547107982,2.995732273553991;d11d11d11d11:0.8181818181818182,1.7382187023000253,1.0498221244986776;
d11d11d11d11:1.0,1.7382187023000253,1.0498221244986776;
d5d15d15d16:0.09090909090909091,7.090076835776092,2.995732273553991;d18d19d19d19:0.09090909090909091,4.605170185988092,2.995732273553991;d18d18d18d18:0.09090909090909091,2.962942450731,2.995732273553991;d17d17d18d18:0.09090909090909091,4.892852258439873,2.995732273553991;d16d16d16d17:0.09090909090909091,4.5251274783145545,2.995732273553991;d15d15d15d15:0.2727272727272727,2.7593434954897607,1.6094379124341003;d19d20d1d15:0.09090909090909091,7.090076835776092,2.995732273553991;d17d17d17d17:0.09090909090909091,2.746271413922408,2.995732273553991;d5d5d5d5:0.09090909090909091,3.5935692743096115,2.995732273553991;
d10d10d10d9:0.09090909090909091,3.138833117194664,2.995732273553991;d10d11d11d11:0.09090909090909091,3.3524072174927233,1.6094379124341003;d11d11d10d10:0.09090909090909091,3.2399292340660333,2.995732273553991;d9d9d9d9:0.18181818181818182,0.8381729526102031,2.302585092994046;d10d10d10d10:0.18181818181818182,1.2264456601779945,0.5978370007556204;d11d11d11d11:0.2727272727272727,1.7382187023000253,1.0498221244986776;d9d10d10d10:0.09090909090909091,3.0470255679415414,2.995732273553991;
d10d10d10d10:1.0,1.2264456601779945,0.5978370007556204;
d13d14d15d16:0.09090909090909091,6.396929655216146,2.995732273553991;d9d9d9d14:0.09090909090909091,7.090076835776092,2.995732273553991;d16d8d8d9:0.09090909090909091,6.396929655216146,2.995732273553991;d9d10d13d13:0.09090909090909091,7.090076835776092,2.995732273553991;d9d9d10d10:0.09090909090909091,3.138833117194664,2.995732273553991;d12d13d9d9:0.09090909090909091,7.090076835776092,2.995732273553991;d10d10d10d12:0.09090909090909091,5.991464547107982,2.995732273553991;d10d10d10d10:0.2727272727272727,1.2264456601779945,0.5978370007556204;d14d14d9d9:0.09090909090909091,7.090076835776092,2.995732273553991;
d15d15d15d15:1.0,2.7593434954897607,1.6094379124341003;
d11d11d11d11:1.0,1.7382187023000253,1.0498221244986776;
d10d11d11d11:0.09090909090909091,3.3524072174927233,1.6094379124341003;d10d10d10d10:0.18181818181818182,1.2264456601779945,0.5978370007556204;d11d11d11d11:0.6363636363636364,1.7382187023000253,1.0498221244986776;d11d11d11d10:0.09090909090909091,3.3765047690717838,2.995732273553991;
d11d10d11d10:0.09090909090909091,7.090076835776092,2.995732273553991;d10d10d11d11:0.09090909090909091,3.4791589231318674,2.995732273553991;d10d10d10d10:0.5454545454545454,1.2264456601779945,0.5978370007556204;d11d11d11d11:0.2727272727272727,1.7382187023000253,1.0498221244986776;
d16d16d15d15:0.09090909090909091,4.5251274783145545,2.995732273553991;d16d16d16d16:0.18181818181818182,2.2617630984737906,2.995732273553991;d15d15d15d15:0.6363636363636364,2.7593434954897607,1.6094379124341003;d15d15d15d16:0.09090909090909091,4.605170185988092,2.995732273553991;
d9d9d9d9:1.0,0.8381729526102031,2.302585092994046;
d10d10d10d10:1.0,1.2264456601779945,0.5978370007556204;
d10d10d10d10:1.0,1.2264456601779945,0.5978370007556204;
