d9d9d9:0.525,2.772588722239781,2.995732273553991;d10d10d10:0.425,3.4265151896464454,2.995732273553991;d9d10d10:0.025,4.787491742782046,2.995732273553991;d10d10d9:0.025,4.692181562977721,2.995732273553991;
d16d16d15:0.025,2.772588722239781,1.6094379124341003;d16d16d16:0.525,1.499089855265235,0.9162907318741551;d15d15d15:0.425,1.0617983155453934,0.7985076962177716;d15d16d16:0.025,2.50510935710552,1.8971199848858813;
d16d16d16:0.3,1.499089855265235,0.9162907318741551;d15d15d16:0.025,2.5902671654458267,1.3862943611198906;d15d15d15:0.65,1.0617983155453934,0.7985076962177716;d16d15d15:0.025,2.9156895658804545,1.8971199848858813;
d16d16d15:0.025,2.772588722239781,1.6094379124341003;d18d18d18:0.1,1.5766480896111095,1.3862943611198906;d16d16d16:0.525,1.499089855265235,0.9162907318741551;d18d18d17:0.025,2.695627681103653,2.302585092994046;d15d15d16:0.025,2.5902671654458267,1.3862943611198906;d15d15d15:0.25,1.0617983155453934,0.7985076962177716;d17d17d17:0.025,1.5488132906176655,1.6094379124341003;d17d17d16:0.025,2.772588722239781,2.995732273553991;
d11d11d11:1.0,2.327902900978336,2.302585092994046;
d14d14d15:0.05,2.4172480013141855,1.3862943611198906;d15d15d15:0.575,1.0617983155453934,0.7985076962177716;d15d15d14:0.05,2.515365857272709,1.6094379124341003;d14d14d14:0.325,1.5448993912965292,1.3862943611198906;
d16d16d16:0.025,1.499089855265235,0.9162907318741551;d17d16d16:0.025,2.5902671654458267,2.302585092994046;d16d17d17:0.025,2.6127400212978853,2.302585092994046;d17d17d17:0.925,1.5488132906176655,1.6094379124341003;
d18d18d18:0.125,1.5766480896111095,1.3862943611198906;d19d18d17:0.025,4.892852258439873,2.302585092994046;d18d18d17:0.025,2.695627681103653,2.302585092994046;d17d18d18:0.05,2.746271413922408,2.302585092994046;d20d20d20:0.1,2.855970331178832,2.995732273553991;d19d20d20:0.025,3.624340932976365,2.995732273553991;d19d18d18:0.025,2.7996173946277008,1.8971199848858813;d18d18d19:0.025,2.70805020110221,1.6094379124341003;d20d20d19:0.025,3.624340932976365,2.995732273553991;d17d17d17:0.375,1.5488132906176655,1.6094379124341003;d19d19d19:0.2,2.0024805005437076,1.6094379124341003;
d3d3d4:0.025,4.692181562977721,2.995732273553991;d1d2d3:0.025,5.703782474656201,2.995732273553991;d4d5d5:0.025,4.5251274783145545,2.995732273553991;d4d4d3:0.025,4.605170185988092,2.995732273553991;d3d3d3:0.025,4.382026634673881,2.995732273553991;d6d5d5:0.025,4.605170185988092,2.995732273553991;d6d6d6:0.65,3.2188758248682006,2.995732273553991;d3d3d1:0.025,5.144166686720778,2.995732273553991;d6d7d7:0.025,5.144166686720778,2.995732273553991;d5d5d6:0.025,4.787491742782046,2.995732273553991;d5d5d4:0.025,4.5251274783145545,2.995732273553991;d5d5d5:0.075,3.5935692743096115,2.995732273553991;d7d7d6:0.025,5.0106352940962555,2.995732273553991;
d14d15d15:0.025,2.398728953546948,2.302585092994046;d14d14d15:0.025,2.4172480013141855,1.3862943611198906;d14d13d14:0.025,5.298317366548036,2.995732273553991;d15d15d15:0.625,1.0617983155453934,0.7985076962177716;d15d15d14:0.025,2.515365857272709,1.6094379124341003;d14d13d13:0.025,3.6888794541139363,2.302585092994046;d14d14d14:0.1,1.5448993912965292,1.3862943611198906;d13d13d13:0.1,2.8853842163851255,2.302585092994046;d15d14d14:0.025,2.695627681103653,2.302585092994046;d13d13d14:0.025,3.6888794541139363,2.995732273553991;
