d9d9d9:0.1,2.772588722239781,2.995732273553991;d8d8d8:0.8,3.506557897319982,2.995732273553991;d9d8d8:0.1,4.787491742782046,2.995732273553991;
d16d16d16:0.6,1.499089855265235,1.6094379124341003;d15d15d15:0.2,1.0617983155453934,0.9162907318741551;d16d17d17:0.1,2.6127400212978853,1.8971199848858813;d15d16d16:0.1,2.50510935710552,1.8971199848858813;
d16d16d16:0.2,1.499089855265235,1.6094379124341003;d15d15d15:0.7,1.0617983155453934,0.9162907318741551;d15d16d16:0.1,2.50510935710552,1.8971199848858813;
d16d16d16:0.3,1.499089855265235,1.6094379124341003;d15d15d16:0.1,2.5902671654458267,2.995732273553991;d15d15d15:0.6,1.0617983155453934,0.9162907318741551;
d12d12d12:0.2,3.624340932976365,2.995732273553991;d11d11d12:0.1,5.480638923341991,2.995732273553991;d12d12d11:0.1,5.703782474656201,2.995732273553991;d11d11d11:0.6,2.327902900978336,2.302585092994046;
d14d15d15:0.1,2.398728953546948,2.995732273553991;d15d15d15:0.4,1.0617983155453934,0.9162907318741551;d14d13d13:0.1,3.6888794541139363,2.995732273553991;d14d14d14:0.3,1.5448993912965292,1.6094379124341003;d13d14d14:0.1,3.624340932976365,2.995732273553991;
d17d18d17:0.1,5.703782474656201,2.995732273553991;d15d15d15:0.4,1.0617983155453934,0.9162907318741551;d16d17d17:0.1,2.6127400212978853,1.8971199848858813;d15d14d15:0.1,4.451019506160833,2.995732273553991;d17d17d17:0.2,1.5488132906176655,1.8971199848858813;d15d16d16:0.1,2.50510935710552,1.8971199848858813;
d18d18d18:0.3,1.5766480896111095,1.8971199848858813;d17d18d18:0.1,2.746271413922408,2.995732273553991;d17d16d16:0.1,2.5902671654458267,2.995732273553991;d16d17d17:0.1,2.6127400212978853,1.8971199848858813;d17d17d17:0.4,1.5488132906176655,1.8971199848858813;
d4d5d5:0.1,4.5251274783145545,2.995732273553991;d4d4d3:0.1,4.605170185988092,2.995732273553991;d2d3d4:0.1,6.396929655216146,2.995732273553991;d1d1d2:0.1,5.298317366548036,2.995732273553991;d3d2d1:0.1,6.396929655216146,2.995732273553991;d4d4d4:0.4,3.7227810057896176,2.995732273553991;d5d5d5:0.1,3.5935692743096115,2.995732273553991;
d14d14d14:1.0,1.5448993912965292,1.6094379124341003;
d16d16d16:1.0,1.499089855265235,1.6094379124341003;
d18d18d18:0.6,1.5766480896111095,1.8971199848858813;d18d17d17:0.1,2.855970331178832,2.995732273553991;d19d19d18:0.1,2.9792029716027804,2.995732273553991;d17d17d17:0.1,1.5488132906176655,1.8971199848858813;d20d19d19:0.1,3.5935692743096115,2.995732273553991;
d11d11d11:1.0,2.327902900978336,2.302585092994046;
d15d15d15:1.0,1.0617983155453934,0.9162907318741551;
d19d19d19:1.0,2.0024805005437076,2.995732273553991;
d14d14d14:1.0,1.5448993912965292,1.6094379124341003;
d7d7d7:1.0,3.8319802977546096,2.995732273553991;
d15d15d15:1.0,1.0617983155453934,0.9162907318741551;
d18d18d18:1.0,1.5766480896111095,1.8971199848858813;
d16d16d15:0.1,2.772588722239781,2.995732273553991;d15d15d15:0.1,1.0617983155453934,0.9162907318741551;d14d14d14:0.7,1.5448993912965292,1.6094379124341003;d15d14d14:0.1,2.695627681103653,2.995732273553991;
