d9d9d9:0.09090909090909091,2.772588722239781,2.995732273553991;d8d8d8:0.8181818181818182,3.506557897319982,2.995732273553991;d9d8d8:0.09090909090909091,4.787491742782046,2.995732273553991;
d15d15d15:1.0,1.0617983155453934,1.2039728043259361;
d15d15d15:1.0,1.0617983155453934,1.2039728043259361;
d16d16d16:1.0,1.499089855265235,1.6094379124341003;
d11d11d11:1.0,2.327902900978336,2.302585092994046;
d16d16d16:0.18181818181818182,1.499089855265235,1.6094379124341003;d14d15d15:0.09090909090909091,2.398728953546948,2.302585092994046;d14d14d15:0.09090909090909091,2.4172480013141855,2.302585092994046;d15d15d15:0.09090909090909091,1.0617983155453934,1.2039728043259361;d15d15d14:0.09090909090909091,2.515365857272709,2.302585092994046;d14d14d14:0.36363636363636365,1.5448993912965292,1.3862943611198906;d15d16d16:0.09090909090909091,2.50510935710552,2.302585092994046;
d14d15d15:0.09090909090909091,2.398728953546948,2.302585092994046;d15d15d14:0.09090909090909091,2.515365857272709,2.302585092994046;d14d14d14:0.36363636363636365,1.5448993912965292,1.3862943611198906;d16d17d17:0.09090909090909091,2.6127400212978853,2.302585092994046;d17d17d17:0.2727272727272727,1.5488132906176655,1.6094379124341003;d15d16d16:0.09090909090909091,2.50510935710552,2.302585092994046;
d18d18d18:0.09090909090909091,1.5766480896111095,2.302585092994046;d16d16d16:0.2727272727272727,1.499089855265235,1.6094379124341003;d16d16d17:0.09090909090909091,2.72062898330907,2.995732273553991;d17d18d18:0.09090909090909091,2.746271413922408,2.995732273553991;d17d16d16:0.09090909090909091,2.5902671654458267,2.995732273553991;d18d17d17:0.09090909090909091,2.855970331178832,2.995732273553991;d16d17d17:0.09090909090909091,2.6127400212978853,2.302585092994046;d17d17d17:0.18181818181818182,1.5488132906176655,1.6094379124341003;
d4d5d5:0.09090909090909091,4.5251274783145545,2.995732273553991;d3d3d2:0.09090909090909091,5.0106352940962555,2.995732273553991;d5d4d3:0.09090909090909091,6.396929655216146,2.995732273553991;d3d4d4:0.09090909090909091,4.692181562977721,2.995732273553991;d2d1d1:0.09090909090909091,4.787491742782046,2.995732273553991;d4d4d4:0.18181818181818182,3.7227810057896176,2.995732273553991;d1d3d3:0.09090909090909091,5.991464547107982,2.995732273553991;d5d5d5:0.2727272727272727,3.5935692743096115,2.995732273553991;
d14d14d14:1.0,1.5448993912965292,1.3862943611198906;
d16d16d16:1.0,1.499089855265235,1.6094379124341003;
d18d18d18:0.09090909090909091,1.5766480896111095,2.302585092994046;d19d19d18:0.09090909090909091,2.9792029716027804,2.995732273553991;d19d20d17:0.09090909090909091,7.090076835776092,2.995732273553991;d17d17d18:0.09090909090909091,2.8273969587347763,2.995732273553991;d18d19d19:0.09090909090909091,2.9311937524164198,2.995732273553991;d17d17d17:0.18181818181818182,1.5488132906176655,1.6094379124341003;d19d19d19:0.2727272727272727,2.0024805005437076,2.302585092994046;d18d17d18:0.09090909090909091,4.692181562977721,2.995732273553991;
d11d11d11:1.0,2.327902900978336,2.302585092994046;
d15d15d15:1.0,1.0617983155453934,1.2039728043259361;
d19d19d20:0.09090909090909091,3.506557897319982,2.995732273553991;d20d20d20:0.36363636363636365,2.855970331178832,2.995732273553991;d19d19d19:0.5454545454545454,2.0024805005437076,2.302585092994046;
d14d14d14:1.0,1.5448993912965292,1.3862943611198906;
d6d6d6:1.0,3.2188758248682006,2.995732273553991;
d15d15d15:1.0,1.0617983155453934,1.2039728043259361;
d17d17d17:1.0,1.5488132906176655,1.6094379124341003;
d14d14d15:0.09090909090909091,2.4172480013141855,2.302585092994046;d15d15d15:0.09090909090909091,1.0617983155453934,1.2039728043259361;d14d14d14:0.8181818181818182,1.5448993912965292,1.3862943611198906;
