d10d10d11:0.07142857142857142,5.480638923341991,2.995732273553991;d10d10d10:0.35714285714285715,3.4265151896464454,2.995732273553991;d11d11d10:0.07142857142857142,5.480638923341991,2.995732273553991;d11d11d11:0.5,2.327902900978336,2.302585092994046;
d18d18d18:0.14285714285714285,1.5766480896111095,1.6094379124341003;d20d20d20:0.07142857142857142,2.855970331178832,1.8971199848858813;d19d20d20:0.07142857142857142,3.624340932976365,1.8971199848858813;d19d18d18:0.07142857142857142,2.7996173946277008,1.8971199848858813;d18d18d19:0.07142857142857142,2.70805020110221,1.8971199848858813;d20d19d19:0.07142857142857142,3.5935692743096115,2.302585092994046;d19d19d19:0.5,2.0024805005437076,1.3862943611198906;
d19d19d20:0.07142857142857142,3.506557897319982,2.995732273553991;d20d20d20:0.35714285714285715,2.855970331178832,1.8971199848858813;d20d19d19:0.14285714285714285,3.5935692743096115,2.302585092994046;d19d19d19:0.42857142857142855,2.0024805005437076,1.3862943611198906;
d18d18d18:0.2857142857142857,1.5766480896111095,1.6094379124341003;d16d16d16:0.21428571428571427,1.499089855265235,1.3862943611198906;d16d16d17:0.07142857142857142,2.72062898330907,2.302585092994046;d17d18d18:0.07142857142857142,2.746271413922408,2.302585092994046;d17d16d16:0.07142857142857142,2.5902671654458267,2.995732273553991;d18d17d17:0.07142857142857142,2.855970331178832,1.8971199848858813;d17d17d17:0.21428571428571427,1.5488132906176655,1.8971199848858813;
d11d11d12:0.07142857142857142,5.480638923341991,2.302585092994046;d12d12d12:0.8571428571428571,3.624340932976365,2.302585092994046;d12d12d11:0.07142857142857142,5.703782474656201,2.995732273553991;
d14d15d15:0.07142857142857142,2.398728953546948,2.995732273553991;d14d14d15:0.07142857142857142,2.4172480013141855,1.6094379124341003;d15d15d15:0.6428571428571429,1.0617983155453934,1.6094379124341003;d14d14d14:0.07142857142857142,1.5448993912965292,1.6094379124341003;d15d14d14:0.14285714285714285,2.695627681103653,2.995732273553991;
d16d16d16:0.7857142857142857,1.499089855265235,1.3862943611198906;d17d17d17:0.14285714285714285,1.5488132906176655,1.8971199848858813;d17d17d16:0.07142857142857142,2.772588722239781,2.302585092994046;
d18d18d18:0.14285714285714285,1.5766480896111095,1.6094379124341003;d18d18d19:0.07142857142857142,2.70805020110221,1.8971199848858813;d18d17d17:0.07142857142857142,2.855970331178832,1.8971199848858813;d19d19d18:0.14285714285714285,2.9792029716027804,2.995732273553991;d17d17d18:0.07142857142857142,2.8273969587347763,2.995732273553991;d18d19d19:0.07142857142857142,2.9311937524164198,2.995732273553991;d17d17d17:0.2857142857142857,1.5488132906176655,1.8971199848858813;d19d19d19:0.14285714285714285,2.0024805005437076,1.3862943611198906;
d9d9d9:0.21428571428571427,2.772588722239781,2.995732273553991;d9d9d8:0.07142857142857142,5.0106352940962555,2.995732273553991;d8d8d8:0.6428571428571429,3.506557897319982,2.302585092994046;d8d8d9:0.07142857142857142,4.692181562977721,2.995732273553991;
d16d16d16:0.2857142857142857,1.499089855265235,1.3862943611198906;d15d15d16:0.07142857142857142,2.5902671654458267,1.8971199848858813;d14d14d15:0.07142857142857142,2.4172480013141855,1.6094379124341003;d14d14d14:0.5714285714285714,1.5448993912965292,1.6094379124341003;
