0.05268,0.056372,0.059899,0.064509,0.068135,0.071138,0.076915,0.083052,0.086383,0.09076,0.089777,0.089106,0.088518,0.088415,0.084318,0.08462,0.081364,0.076903,0.070726,0.049984,0.041572,0.039264,0.020677,0.017732,0.016477,0.013446,0.016552,0.01935,0.023411,0.023873,0.027282,0.032299,0.033399,0.037776,0.038371,0.04119,0.04137,0.042248,0.04327,0.043738,0.044727,0.044487,0.044162,0.044626,0.044573,0.044585,0.044473,0.044399,0.044242,0.044152,0.044114,0.044101,0.044138,0.044209,0.044375,0.044383,0.044422,0.044566,0.044711,0.044822,0.04492,0.045074,0.045319,0.045532,0.045555,0.045683,0.045711,0.04572,0.045806,0.04587,0.046019,0.046028,0.046135,0.046111,0.046227,0.046299,0.046352,0.046393,0.046404,0.046438
-0.011544,-0.013469,-0.015225,-0.021117,-0.025428,-0.026761,-0.029433,-0.030977,-0.033874,-0.036639,-0.033264,-0.03453,-0.034493,-0.034836,-0.035877,-0.036678,-0.037293,-0.038769,-0.040336,-0.040062,-0.041177,-0.041209,-0.040653,-0.036585,-0.032559,-0.026059,-0.025132,-0.020826,-0.017732,-0.016443,-0.014721,-0.013985,-0.014689,-0.015229,-0.012947,-0.012561,-0.012695,-0.011893,-0.011166,-0.010827,-0.010282,-0.010047,-0.010305,-0.010358,-0.010284,-0.010184,-0.010024,-0.0098586,-0.0095111,-0.0094551,-0.0091202,-0.0089598,-0.0087283,-0.0084078,-0.0083198,-0.0076542,-0.0080912,-0.0077142,-0.0077915,-0.0078706,-0.0076067,-0.0074415,-0.0074744,-0.0073932,-0.0074113,-0.0074726,-0.0075419,-0.0076523,-0.0077838,-0.0079447,-0.0080058,-0.0079784,-0.0081616,-0.0082549,-0.0084708,-0.0084411,-0.0084372,-0.0086471,-0.0088449,-0.0090273
-0.0068876,-0.00683,-0.0070536,-0.0065056,-0.0050773,-0.004182,-0.0034029,-0.002859,-0.0026134,-0.0026558,-0.0033126,-0.0044807,-0.0054887,-0.0052811,-0.0049763,-0.0037906,-0.0024484,-0.0018146,-0.0011159,0.0014758,0.0012902,0.0027851,0.0025066,0.0020541,0.00061353,-0.0017901,-0.0026952,-0.0049316,-0.0066032,-0.0073449,-0.0083884,-0.0090932,-0.009519,-0.011087,-0.010949,-0.011314,-0.01193,-0.01183,-0.011984,-0.012,-0.01191,-0.011822,-0.011277,-0.01092,-0.010176,-0.010102,-0.0092688,-0.0092026,-0.0087869,-0.0082952,-0.0079764,-0.0077238,-0.0074581,-0.0071257,-0.0068622,-0.0066143,-0.0064326,-0.0061265,-0.0057115,-0.0056805,-0.0054923,-0.0055286,-0.0054242,-0.0053696,-0.00535,-0.0054008,-0.0054444,-0.005507,-0.0056363,-0.0057376,-0.0059658,-0.0058174,-0.0059335,-0.0061444,-0.0060254,-0.0060213,-0.0061693,-0.0062535,-0.0062759,-0.0062444
-0.096098,-0.088923,-0.082741,-0.07264,-0.064584,-0.051841,-0.043435,-0.032111,-0.031458,-0.025943,-0.023038,-0.018527,-0.018913,-0.01905,-0.020838,-0.023832,-0.023614,-0.026269,-0.025041,-0.024994,-0.026219,-0.032764,-0.045115,-0.046019,-0.051736,-0.06272,-0.061044,-0.066056,-0.071805,-0.078037,-0.083081,-0.09025,-0.090938,-0.093873,-0.097214,-0.10242,-0.10658,-0.1076,-0.10798,-0.10999,-0.10931,-0.10837,-0.10687,-0.10398,-0.10382,-0.10199,-0.10148,-0.10069,-0.099762,-0.09961,-0.099648,-0.099694,-0.099897,-0.10025,-0.10067,-0.10094,-0.10072,-0.10078,-0.10075,-0.10076,-0.10078,-0.10081,-0.10083,-0.10086,-0.10087,-0.10086,-0.10079,-0.10053,-0.10044,-0.099935,-0.099812,-0.09946,-0.098847,-0.097935,-0.09693,-0.097046,-0.096732,-0.096263,-0.094792,-0.093683
0.97321,0.97228,0.9707,0.96923,0.9683,0.96743,0.96316,0.96424,0.96125,0.96088,0.96284,0.96494,0.96429,0.96416,0.96337,0.96306,0.96298,0.96376,0.96422,0.96506,0.96552,0.96595,0.96644,0.96722,0.96738,0.96787,0.9681,0.96845,0.96878,0.96904,0.96921,0.9696,0.96944,0.96936,0.96938,0.96977,0.97026,0.97069,0.97114,0.97153,0.97184,0.97217,0.97204,0.97183,0.97161,0.97196,0.97207,0.97209,0.97207,0.97204,0.97191,0.97177,0.97153,0.97142,0.97139,0.97109,0.97103,0.97103,0.97104,0.97076,0.97076,0.97084,0.97067,0.97068,0.97061,0.97056,0.97059,0.97067,0.97074,0.97074,0.97077,0.97082,0.97086,0.9709,0.97103,0.97117,0.97134,0.97154,0.97173,0.97187
0.34178,0.34583,0.35291,0.36312,0.3742,0.38344,0.40129,0.40512,0.40676,0.41368,0.40829,0.40451,0.40623,0.40645,0.40891,0.41067,0.41123,0.40841,0.40758,0.40514,0.40455,0.40251,0.39684,0.39355,0.39277,0.38818,0.38033,0.37983,0.37492,0.37219,0.3572,0.35098,0.34204,0.33387,0.32255,0.33254,0.33334,0.33336,0.33329,0.33289,0.3324,0.33226,0.33255,0.33354,0.33458,0.33559,0.33642,0.33658,0.33726,0.33807,0.34191,0.34486,0.34203,0.34684,0.3462,0.34714,0.34795,0.34876,0.35014,0.35035,0.3511,0.3516,0.35196,0.35196,0.3521,0.35219,0.3523,0.35237,0.35237,0.35237,0.35232,0.35215,0.35211,0.35206,0.35201,0.35183,0.35147,0.35138,0.35108,0.35074
0.081702,0.081315,0.080641,0.080565,0.07862,0.075068,0.072663,0.070899,0.070012,0.0654,0.064517,0.062117,0.062889,0.063888,0.065025,0.064353,0.064668,0.064717,0.06327,0.062332,0.058931,0.059217,0.059,0.058444,0.057579,0.057303,0.058317,0.062474,0.068824,0.077858,0.059825,0.037503,0.016233,0.017864,0.011126,0.031665,0.054822,0.074156,0.071309,0.076173,0.076113,0.077782,0.076742,0.079676,0.079074,0.080706,0.081277,0.082315,0.083272,0.08416,0.084591,0.085028,0.084539,0.084566,0.084306,0.084377,0.084154,0.08419,0.08428,0.084409,0.084368,0.084498,0.084645,0.08477,0.08487,0.084925,0.084938,0.084952,0.084958,0.084951,0.084965,0.084938,0.084856,0.08475,0.084636,0.084547,0.084584,0.084627,0.084619,0.084554
-0.011235,-0.021686,-0.018081,-0.024354,-0.029048,-0.03037,-0.031943,-0.033417,-0.036237,-0.038141,-0.036933,-0.038108,-0.039769,-0.041,-0.04277,-0.043443,-0.048185,-0.052723,-0.049899,-0.037638,-0.027967,-0.022643,-0.027491,-0.058235,-0.090493,-0.09608,-0.062415,-0.037002,-0.02593,-0.031425,-0.044273,-0.040124,-0.039533,-0.035557,-0.029778,-0.023772,-0.010535,-0.010702,0.014457,0.039836,0.04198,0.058537,0.08785,0.080958,0.063415,0.061131,0.057337,0.049931,0.047638,0.050814,0.03333,0.010863,0.0034882,-0.010299,-0.016981,-0.017339,-0.004248,0.010893,-0.002764,-0.017078,-0.0063344,-0.019892,-0.043328,-0.051095,-0.057591,-0.059286,-0.058605,-0.060138,-0.060634,-0.061731,-0.063403,-0.063571,-0.051256,-0.043249,-0.04006,-0.040277,-0.040675,-0.041653,-0.042147,-0.043288
0.9821,0.98123,0.97923,0.98033,-0.9861,-0.97074,-0.97141,-0.97647,-0.97801,-0.97695,-0.9683,-0.95684,-0.95828,-0.95742,-0.96289,-0.96594,-0.97701,-0.98365,-0.98398,-0.98719,-0.98998,-0.99274,-0.99251,-0.99357,-0.99486,-0.99499,-0.99556,-0.99583,-0.99675,-0.99677,-0.997,-0.9971,-0.99737,-0.99762,-0.99786,-0.99795,-0.99817,-0.99839,-0.99851,-0.99876,-0.99883,-0.99897,-0.99919,-0.99926,-0.99939,-0.9995,-0.9996,-0.99967,-0.99982,-0.99996,-0.99995,-0.99998,-1,-1,-0.99999,-0.99997,-0.99996,-0.99991,-0.9999,-0.99987,-0.99984,-0.99983,-0.99978,-0.99974,-0.99972,-0.99965,-0.99962,-0.99962,-0.9996,-0.99959,-0.99958,-0.99955,-0.99954,-0.99954,-0.99954,-0.99953,-0.99952,-0.99953,-0.99953,-0.99949
-0.33371,-0.30277,-0.28888,-0.27298,-0.33189,-0.35439,-0.32648,-0.28403,-0.25723,-0.24,-0.28967,-0.3233,-0.2624,-0.24364,-0.21427,-0.21543,-0.2224,-0.23217,-0.25379,-0.28262,-0.30806,-0.32689,-0.34048,-0.35224,-0.34845,-0.35133,-0.3516,-0.35236,-0.35364,-0.35491,-0.35666,-0.35745,-0.35789,-0.35766,-0.35797,-0.35759,-0.35776,-0.36404,-0.36826,-0.37067,-0.37245,-0.37356,-0.37339,-0.37319,-0.37305,-0.37281,-0.37287,-0.37282,-0.37297,-0.37343,-0.37328,-0.37374,-0.37375,-0.37391,-0.37412,-0.37526,-0.37541,-0.37603,-0.37651,-0.3765,-0.37677,-0.37697,-0.37714,-0.37735,-0.3776,-0.37772,-0.37784,-0.37786,-0.3779,-0.37788,-0.37791,-0.37788,-0.37785,-0.37784,-0.37776,-0.37777,-0.37772,-0.37769,-0.37757,-0.37164
