-0.32486,-0.33013,-0.33408,-0.33812,-0.33723,-0.33958,-0.34108,-0.34171,-0.34144,-0.34204,-0.34182,-0.34137,-0.34117,-0.34087,-0.34064,-0.34035,-0.34014,-0.34007,-0.34002,-0.33994,-0.33991,-0.33991,-0.33991,-0.33991,-0.33995,-0.34,-0.34011,-0.3402,-0.34044,-0.34042,-0.34077,-0.341,-0.34117,-0.34134,-0.34154,-0.34168,-0.3417,-0.34146,-0.34109,-0.34027,-0.33863,-0.33457,-0.33429,-0.33068,-0.32535,-0.31832,-0.3137,-0.30524,-0.29304,-0.29069,-0.28973,-0.28597,-0.28148,-0.28066,-0.27874,-0.2761,-0.27421,-0.27278,-0.27332,-0.27083,-0.27132,-0.26929,-0.26674,-0.26616,-0.26379,-0.26396,-0.26345,-0.26282,-0.26543,-0.26542,-0.27179,-0.27642,-0.28637,-0.30228,-0.3264,-0.3292,-0.33994,-0.34843,-0.34909,-0.34791,-0.34597,-0.3431,-0.34204,-0.342,-0.34162,-0.34084,-0.34036,-0.33955,-0.33982,-0.34007,-0.34031,-0.33974,-0.33949,-0.33902,-0.33897,-0.33902,-0.33871,-0.33833,-0.33799,-0.33763,-0.33754,-0.33726,-0.33689,-0.33658,-0.33654,-0.33635,-0.33616,-0.33601,-0.336,-0.33602,-0.33594,-0.33593,-0.33586,-0.33579,-0.33578,-0.33578,-0.33578,-0.33572,-0.33571,-0.3357,-0.33568,-0.33561,-0.33549
-0.45532,-0.45468,-0.45366,-0.4507,-0.45018,-0.44924,-0.44855,-0.44715,-0.44621,-0.44643,-0.44632,-0.44627,-0.44613,-0.44587,-0.44557,-0.44529,-0.44508,-0.44497,-0.44498,-0.44505,-0.44506,-0.44508,-0.44515,-0.44521,-0.44525,-0.44524,-0.44522,-0.44523,-0.44523,-0.44522,-0.44523,-0.44526,-0.4453,-0.44536,-0.44537,-0.4454,-0.44541,-0.44552,-0.4457,-0.44594,-0.44641,-0.44667,-0.44776,-0.45025,-0.45166,-0.45176,-0.45295,-0.45291,-0.4538,-0.4602,-0.46063,-0.46385,-0.46694,-0.4665,-0.46891,-0.47069,-0.47033,-0.47007,-0.47129,-0.47214,-0.4727,-0.47306,-0.47324,-0.47222,-0.47263,-0.4727,-0.47136,-0.46828,-0.46888,-0.4689,-0.46932,-0.47015,-0.4723,-0.47182,-0.46961,-0.46549,-0.46079,-0.45205,-0.45152,-0.44921,-0.44824,-0.44075,-0.44538,-0.44322,-0.4421,-0.44167,-0.44087,-0.44089,-0.44057,-0.44033,-0.44017,-0.44012,-0.44013,-0.44008,-0.44002,-0.43998,-0.43998,-0.43995,-0.43995,-0.43999,-0.44,-0.44005,-0.44011,-0.44016,-0.44016,-0.44015,-0.44013,-0.44012,-0.44017,-0.44017,-0.44016,-0.44014,-0.44018,-0.44019,-0.44018,-0.44018,-0.44022,-0.44021,-0.44023,-0.44023,-0.44026,-0.4403,-0.44041
-0.42872,-0.42919,-0.42969,-0.43077,-0.43088,-0.43082,-0.43167,-0.43173,-0.43195,-0.43207,-0.43238,-0.43229,-0.43218,-0.43238,-0.43246,-0.43252,-0.4326,-0.43262,-0.43297,-0.43279,-0.43283,-0.4329,-0.43318,-0.43348,-0.43341,-0.43361,-0.43372,-0.43372,-0.43374,-0.43375,-0.43377,-0.43376,-0.43376,-0.43377,-0.43377,-0.43377,-0.43376,-0.43374,-0.43367,-0.4336,-0.43363,-0.43363,-0.43367,-0.43371,-0.43537,-0.43542,-0.43942,-0.44115,-0.44139,-0.4432,-0.44333,-0.44423,-0.44509,-0.44586,-0.44659,-0.4471,-0.44891,-0.44895,-0.44874,-0.44928,-0.44958,-0.44976,-0.44986,-0.44334,-0.43211,-0.43545,-0.43258,-0.43417,-0.43309,-0.43193,-0.43045,-0.42876,-0.42925,-0.42817,-0.42808,-0.42831,-0.42876,-0.42956,-0.42956,-0.43185,-0.43057,-0.43172,-0.43219,-0.43253,-0.43276,-0.43321,-0.43362,-0.43366,-0.43359,-0.4338,-0.434,-0.434,-0.43409,-0.43415,-0.43414,-0.43415,-0.43413,-0.43411,-0.43408,-0.43403,-0.43402,-0.43398,-0.43393,-0.43389,-0.43388,-0.43384,-0.43382,-0.43377,-0.43374,-0.43373,-0.4337,-0.43369,-0.43364,-0.43361,-0.43361,-0.43359,-0.43355,-0.43355,-0.43352,-0.43353,-0.43354,-0.43353,-0.43348
-0.39878,-0.39782,-0.39862,-0.39893,-0.40004,-0.40572,-0.40626,-0.40782,-0.40912,-0.41117,-0.41245,-0.41341,-0.41458,-0.41537,-0.41609,-0.41648,-0.41786,-0.41805,-0.4186,-0.41898,-0.41995,-0.4211,-0.42079,-0.42043,-0.42015,-0.41989,-0.41965,-0.42025,-0.42054,-0.42055,-0.42067,-0.42059,-0.42047,-0.42048,-0.42043,-0.42039,-0.42036,-0.4203,-0.42016,-0.41965,-0.41763,-0.41248,-0.41043,-0.40925,-0.40678,-0.40476,-0.40181,-0.39698,-0.38877,-0.38803,-0.37469,-0.36921,-0.35632,-0.33606,-0.33848,-0.33494,-0.32677,-0.31956,-0.31538,-0.31298,-0.30238,-0.30173,-0.29825,-0.31379,-0.33889,-0.34799,-0.34951,-0.34627,-0.34726,-0.3455,-0.34178,-0.34066,-0.34168,-0.34377,-0.34115,-0.34203,-0.34713,-0.35517,-0.37081,-0.38026,-0.38298,-0.3955,-0.39791,-0.4062,-0.41001,-0.41764,-0.42041,-0.42271,-0.42551,-0.42761,-0.42863,-0.42835,-0.43125,-0.43157,-0.43244,-0.43289,-0.43437,-0.43439,-0.43481,-0.43505,-0.43505,-0.43494,-0.43485,-0.43478,-0.43449,-0.43451,-0.43439,-0.434,-0.43373,-0.4336,-0.43336,-0.43341,-0.43355,-0.43347,-0.43359,-0.43368,-0.43391,-0.43415,-0.43455,-0.43523,-0.4359,-0.43602,-0.43589
0.94237,0.94234,0.94503,0.94506,0.94675,0.94785,0.94907,0.95005,0.95071,0.95348,0.95371,0.95489,0.95577,0.95627,0.95695,0.95693,0.95716,0.95767,0.95775,0.95778,0.95799,0.95821,0.95836,0.95847,0.95855,0.95855,0.95858,0.95869,0.95878,0.95889,0.9591,0.95912,0.95915,0.95928,0.95932,0.95942,0.95956,0.95958,0.95956,0.95953,0.9595,0.95945,0.95899,0.95776,0.95695,0.95638,0.95721,0.95666,0.95732,0.95889,0.96104,0.96108,0.96223,0.96339,0.96303,0.965,0.96482,0.9675,0.96755,0.96829,0.96886,0.96929,0.96949,0.97029,0.96944,0.96823,0.96775,0.96718,0.96581,0.96522,0.96468,0.96348,0.96233,0.96173,0.96184,0.96159,0.96067,0.95995,0.95895,0.9563,0.95463,0.95334,0.95312,0.95252,0.95212,0.95143,0.95096,0.95056,0.95002,0.94999,0.94973,0.94965,0.94965,0.94941,0.94921,0.94907,0.94898,0.9489,0.94873,0.94873,0.94878,0.9487,0.94865,0.94862,0.94864,0.94864,0.94861,0.94861,0.94859,0.94858,0.94856,0.94856,0.94855,0.94853,0.94851,0.94851,0.94851,0.94851,0.94851,0.94853,0.94853,0.94855,0.94856
0.15369,0.14369,0.13648,0.12674,0.11978,0.11211,0.10283,0.098301,0.097456,0.094275,0.090818,0.088145,0.083751,0.075454,0.075224,0.073134,0.073518,0.074056,0.074747,0.073672,0.073964,0.073994,0.074332,0.074809,0.075346,0.075807,0.075869,0.076115,0.076284,0.076714,0.076821,0.076929,0.077113,0.077298,0.078312,0.078573,0.079403,0.07951,0.079449,0.079449,0.080478,0.083013,0.086701,0.093369,0.10437,0.10701,0.10624,0.10949,0.10932,0.10729,0.10498,0.10253,0.10167,0.10018,0.099899,0.098746,0.097517,0.096472,0.096503,0.095904,0.095812,0.095228,0.094168,0.091418,0.089927,0.093538,0.099745,0.11048,0.10987,0.11331,0.11691,0.12422,0.12341,0.127,0.12884,0.12821,0.12408,0.11787,0.11855,0.11536,0.1123,0.11015,0.10884,0.10733,0.10604,0.10386,0.10203,0.10208,0.10191,0.10183,0.10202,0.10214,0.1021,0.1023,0.10245,0.10234,0.1025,0.10274,0.10269,0.10294,0.10288,0.10277,0.10293,0.10299,0.10297,0.103,0.10306,0.10319,0.10331,0.10332,0.10343,0.10359,0.10377,0.10395,0.10411,0.10412,0.1042,0.10435,0.10438,0.10448,0.10452,0.10469,0.10491
-0.34173,-0.34252,-0.3429,-0.34393,-0.34404,-0.34368,-0.34123,-0.33603,-0.32627,-0.31885,-0.31576,-0.31133,-0.30795,-0.30526,-0.30368,-0.3007,-0.30186,-0.29914,-0.30012,-0.30114,-0.30333,-0.30483,-0.30634,-0.30787,-0.31048,-0.31252,-0.31394,-0.315,-0.31506,-0.3157,-0.31642,-0.31658,-0.31708,-0.31771,-0.31813,-0.31843,-0.31875,-0.3189,-0.31884,-0.31897,-0.31929,-0.32047,-0.31892,-0.31794,-0.32137,-0.32001,-0.32339,-0.32862,-0.33249,-0.33522,-0.33657,-0.33604,-0.33814,-0.33766,-0.33877,-0.33975,-0.33995,-0.34052,-0.34058,-0.34086,-0.34106,-0.34121,-0.34134,-0.34048,-0.3395,-0.34155,-0.3413,-0.34581,-0.34371,-0.34579,-0.3488,-0.35224,-0.35022,-0.35324,-0.35696,-0.35678,-0.35429,-0.34946,-0.34444,-0.33986,-0.33489,-0.33373,-0.33119,-0.32733,-0.32127,-0.31831,-0.31632,-0.31602,-0.31746,-0.31655,-0.32243,-0.3229,-0.32567,-0.32533,-0.32479,-0.32681,-0.32609,-0.32683,-0.327,-0.32699,-0.327,-0.32699,-0.32695,-0.32688,-0.32687,-0.32693,-0.32698,-0.32704,-0.32714,-0.32719,-0.32731,-0.32739,-0.32743,-0.32741,-0.32748,-0.32756,-0.3276,-0.32766,-0.32767,-0.32766,-0.32786,-0.32814,-0.32847
-0.45404,-0.44885,-0.44088,-0.42938,-0.41704,-0.40851,-0.40729,-0.4013,-0.40048,-0.40138,-0.40357,-0.40538,-0.40723,-0.40866,-0.41557,-0.42199,-0.42366,-0.41661,-0.42441,-0.42711,-0.42396,-0.42252,-0.42519,-0.42144,-0.41389,-0.41075,-0.40507,-0.39934,-0.39878,-0.40207,-0.40398,-0.40505,-0.40636,-0.40916,-0.41693,-0.41333,-0.41662,-0.4203,-0.4296,-0.43006,-0.42962,-0.4329,-0.42669,-0.41857,-0.38059,-0.33738,-0.31449,-0.28907,-0.25263,-0.24379,-0.23305,-0.2241,-0.22558,-0.2151,-0.21359,-0.21094,-0.21459,-0.21977,-0.2332,-0.23778,-0.24601,-0.25754,-0.26868,-0.28066,-0.28268,-0.29259,-0.31509,-0.32276,-0.3531,-0.37987,-0.38793,-0.39158,-0.39611,-0.40124,-0.40245,-0.40826,-0.4073,-0.41467,-0.4168,-0.40651,-0.3981,-0.39251,-0.38787,-0.39307,-0.39525,-0.40083,-0.39938,-0.40139,-0.39683,-0.393,-0.3909,-0.38929,-0.38565,-0.38191,-0.38038,-0.37739,-0.38296,-0.39133,-0.39893,-0.40236,-0.41052,-0.39832,-0.39578,-0.39531,-0.42296,-0.42697,-0.40594,-0.40503,-0.40585,-0.40145,-0.39634,-0.39041,-0.39005,-0.39108,-0.38878,-0.38748,-0.38666,-0.35623,-0.34617,-0.35783,-0.36604,-0.36486,-0.36656
0.93659,0.93973,0.94252,0.94487,0.94676,0.95042,0.95048,0.95214,0.95329,0.95412,0.95583,0.95758,0.95953,0.95962,0.96022,0.96071,0.96111,0.96111,0.9613,0.96142,0.96148,0.96148,0.96147,0.96144,0.96142,0.96139,0.96137,0.96133,0.96128,0.96117,0.96111,0.96101,0.96082,0.96077,0.96064,0.96059,0.96045,0.96025,0.96007,0.95991,0.95973,0.95939,0.95964,0.95965,0.94905,0.93899,0.93659,0.93432,0.92936,0.92607,0.92067,0.9178,0.91716,0.91457,0.91252,0.908,0.90617,0.90486,0.90373,0.9025,0.90064,0.90082,0.89671,0.95385,0.98301,0.98278,0.96987,0.96844,0.96588,0.96522,0.9658,0.96658,0.9668,0.96695,0.96609,0.96346,0.96205,0.95958,0.95627,0.95598,0.95337,0.9532,0.94939,0.95194,0.95245,0.95311,0.95097,0.94973,0.94901,0.94907,0.94844,0.94844,0.94861,0.94833,0.94833,0.94821,0.94821,0.94815,0.94811,0.94811,0.94811,0.94811,0.94811,0.94813,0.9481,0.94798,0.94785,0.94784,0.94784,0.94782,0.94782,0.94781,0.94781,0.94779,0.94779,0.94779,0.94776,0.94775,0.94775,0.94775,0.94776,0.94778,0.94778
-0.9098,-0.9156,-0.91898,-0.92284,-0.92204,-0.92352,-0.92488,-0.92614,-0.92754,-0.92822,-0.92902,-0.92972,-0.93068,-0.9306,-0.93049,-0.93005,-0.92968,-0.92955,-0.94134,-0.94619,-0.95017,-0.95317,-0.95518,-0.95721,-0.95713,-0.95715,-0.95727,-0.95784,-0.9583,-0.95889,-0.95971,-0.9595,-0.96015,-0.96065,-0.96058,-0.96099,-0.96088,-0.96084,-0.94478,-0.92868,-0.90503,-0.8858,-0.85931,-0.83093,-0.8526,-0.87875,-0.90516,-0.9275,-0.93882,-0.94732,-0.95623,-0.95675,-0.95935,-0.96105,-0.96242,-0.96534,-0.96935,-0.9684,-0.96863,-0.96975,-0.97119,-0.97059,-0.97056,-0.65582,-0.50977,-0.51454,-0.53095,-0.53963,-0.57748,-0.61417,-0.67617,-0.72847,-0.78869,-0.83081,-0.86409,-0.89065,-0.92104,-0.92481,-0.94418,-0.95812,-0.97122,-0.98146,-0.99421,-0.99435,-0.99691,-0.9994,-0.99986,-1,-0.99977,-0.99946,-0.99846,-0.99879,-0.99822,-0.99722,-0.99482,-0.99451,-0.99193,-0.99327,-0.99181,-0.99195,-0.99064,-0.99061,-0.99055,-0.98854,-0.98852,-0.9886,-0.98885,-0.98909,-0.98932,-0.98908,-0.98898,-0.98897,-0.98891,-0.98894,-0.98897,-0.98897,-0.98891,-0.98888,-0.98874,-0.98862,-0.98212,-0.97654,-0.96583
