0.016407,0.014142,0.012068,0.0092832,0.0087473,0.0089252,0.0086529,0.0089501,0.010187,0.015157,0.02062,0.027124,0.033386,0.033094,0.035272,0.036861,0.038717,0.040346,0.042373,0.042467,0.042915,0.041984,0.041107,0.039696,0.036624,0.034747,0.032578,0.028193,0.027872,0.025045,0.022634,0.016026,0.013916,0.0047674
-0.047107,-0.045468,-0.042683,-0.041131,-0.039393,-0.038405,-0.038408,-0.038466,-0.037643,-0.037789,-0.039046,-0.040996,-0.043431,-0.044691,-0.04539,-0.047057,-0.047852,-0.040202,-0.031514,-0.028648,-0.031151,-0.033399,-0.038902,-0.041643,-0.04221,-0.041097,-0.041315,-0.040949,-0.039784,-0.039457,-0.038724,-0.03835,-0.038089,-0.03796
-0.030538,-0.031335,-0.032037,-0.032008,-0.032412,-0.032386,-0.032413,-0.032182,-0.032417,-0.032538,-0.028372,-0.023711,-0.021518,-0.018815,-0.018339,-0.01713,-0.016284,-0.027404,-0.038607,-0.043579,-0.047057,-0.045936,-0.043782,-0.042214,-0.040286,-0.037815,-0.036477,-0.03454,-0.032071,-0.033332,-0.033831,-0.034735,-0.034605,-0.03513
-0.063869,-0.067885,-0.074094,-0.079617,-0.084849,-0.08788,-0.092149,-0.099141,-0.10063,-0.09984,-0.10151,-0.10117,-0.099981,-0.099149,-0.098527,-0.098583,-0.099108,-0.088565,-0.090175,-0.089025,-0.089672,-0.092142,-0.092494,-0.093003,-0.095412,-0.096801,-0.098447,-0.097425,-0.097389,-0.097794,-0.097956,-0.098507,-0.099173,-0.099278
0.94714,0.94734,0.94737,0.94731,0.94705,0.94705,0.94677,0.94636,0.9458,0.94495,0.9442,0.94388,0.94385,0.94388,0.94371,0.94369,0.94365,0.94447,0.94494,0.94451,0.9442,0.94401,0.94391,0.94347,0.9438,0.9441,0.94429,0.94441,0.94467,0.94479,0.94483,0.94468,0.94424,0.94429
0.35984,0.35893,0.358,0.35549,0.35571,0.35598,0.35655,0.35663,0.35852,0.36078,0.36367,0.36787,0.36994,0.37111,0.3719,0.37295,0.37414,0.37421,0.37325,0.373,0.37301,0.37299,0.37292,0.37243,0.37269,0.37241,0.37164,0.37148,0.3695,0.36896,0.36893,0.36914,0.36949,0.36974
0.039688,0.039623,0.03969,0.040246,0.040873,0.042408,0.043799,0.046473,0.049981,0.049358,0.051971,0.057992,0.059757,0.057664,0.059095,0.059277,0.05944,0.051388,0.047285,0.045962,0.045684,0.043438,0.044627,0.042911,0.041865,0.040471,0.04172,0.041022,0.040852,0.040542,0.041178,0.040907,0.038086,0.039856
0.015805,0.013408,0.012646,0.010622,0.010101,0.0097246,0.010513,0.010391,0.011548,0.011192,0.011586,0.011942,0.011751,0.011373,0.01151,0.01078,0.011127,0.010641,0.010556,0.010154,0.0091834,0.010127,0.0098657,0.012602,0.01386,0.015443,0.016698,0.01707,0.017154,0.017091,0.017093,0.019008,0.019526,0.01994
0.94551,0.94548,0.94542,0.94505,0.94469,0.94503,0.94534,0.94538,0.94559,0.94646,0.96196,0.9787,0.98614,0.99164,0.99489,0.99855,1,-1,-0.98385,-0.96104,-0.94302,0.89342,0.90838,0.91727,0.92862,0.93026,0.93569,0.93656,0.93824,0.93981,0.94304,0.94298,0.94253,0.94341
-0.39769,-0.4013,-0.4042,-0.409,-0.41994,-0.4393,-0.45716,-0.47351,-0.48506,-0.4692,-0.37788,-0.33095,-0.30304,-0.28144,-0.2477,-0.248,-0.23301,-0.40776,-0.43619,-0.48654,-0.5216,-0.49667,-0.23904,-0.34357,-0.33364,-0.3439,-0.34806,-0.35197,-0.38217,-0.3978,-0.4107,-0.41807,-0.42267,-0.42593
-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.028209,-0.04166,-0.04995,-0.047205,-0.043,-0.038536,-0.036913
-0.056709,-0.049314,-0.054617,-0.057746,-0.057866,-0.074667,-0.07165,-0.081515,-0.080655,-0.072147,0.5481,0.72418,0.30194,0.332,0.19911,0.15023,-0.0011097,-0.040745,-0.080806,-0.104,-0.10126,-0.1316,0.12393,0.027163,-0.013516,-0.052362,-0.081277,-0.088874,-0.097137,-0.091857,-0.085023,-0.078349,-0.081846,-0.080871
0.96847,0.96854,0.96855,0.96858,0.96922,0.96975,0.97054,0.97044,0.97112,0.97109,0.97147,0.97165,0.97168,0.97192,0.97195,0.97211,0.97208,0.97157,0.97078,0.97098,0.97068,0.97065,0.9707,0.97086,0.97119,0.97162,0.97161,0.97156,0.97172,0.97183,0.97201,0.97219,0.97219,0.97221
0.27109,0.2714,0.27172,0.27217,0.27232,0.27339,0.27317,0.27526,0.27598,0.27632,0.28251,0.28755,0.28746,0.28933,0.29274,0.29312,0.29335,0.28575,0.27519,0.26493,0.26021,0.25867,0.25422,0.25136,0.25057,0.25472,0.25828,0.26422,0.26813,0.26904,0.26952,0.27228,0.27378,0.27282
-0.048808,-0.049471,-0.04958,-0.049969,-0.050649,-0.050956,-0.052107,-0.05236,-0.053757,-0.054025,-0.055789,-0.05793,-0.060632,-0.062513,-0.063806,-0.064072,-0.064748,-0.064082,-0.064106,-0.063812,-0.062397,-0.059745,-0.061099,-0.059985,-0.059837,-0.060322,-0.060858,-0.060596,-0.060461,-0.059893,-0.059537,-0.05467,-0.056701,-0.052543
-0.0091345,-0.0093732,-0.010098,-0.010878,-0.011328,-0.012148,-0.012991,-0.014528,-0.014939,-0.014238,-0.014026,-0.014243,-0.014311,-0.014217,-0.014129,-0.014033,-0.013867,0.0011563,0.017587,0.021497,0.024256,0.023998,0.023381,0.022841,0.02037,0.016796,0.016506,0.013537,0.010112,0.0065279,0.00192,0.0012225,-0.0037716,-0.0043107
0.97765,0.97781,0.97787,0.97697,0.97634,0.97602,0.97601,0.97586,0.97568,0.97542,0.97535,0.97515,0.97493,0.97474,0.97469,0.97455,0.97452,0.97478,0.97566,0.97622,0.97673,0.97812,0.97938,0.9802,0.98032,0.97999,0.97961,0.97895,0.97871,0.97799,0.97725,0.97751,0.97646,0.97669
-0.40235,-0.40333,-0.40426,-0.40535,-0.40572,-0.40589,-0.40612,-0.40615,-0.40574,-0.40412,-0.39732,-0.3902,-0.38668,-0.38271,-0.38028,-0.37705,-0.37645,-0.3866,-0.39697,-0.40299,-0.40856,-0.40879,-0.41129,-0.40798,-0.39947,-0.40097,-0.39366,-0.39382,-0.3936,-0.39411,-0.39507,-0.39777,-0.40059,-0.40337
-0.0783,-0.077817,-0.07719,-0.077173,-0.076256,-0.075671,-0.075502,-0.075499,-0.075806,-0.076289,-0.079639,-0.083223,-0.085383,-0.087427,-0.091293,-0.090176,-0.093046,-0.092863,-0.093083,-0.093098,-0.092911,-0.092326,-0.091715,-0.09136,-0.090711,-0.090498,-0.090303,-0.088169,-0.087207,-0.085565,-0.08324,-0.082649,-0.082406,-0.082511
-0.052605,-0.052628,-0.052807,-0.052972,-0.053169,-0.053346,-0.053496,-0.053563,-0.053512,-0.053356,-0.053452,-0.053313,-0.053244,-0.053127,-0.052971,-0.05283,-0.052512,-0.039718,-0.025429,-0.021653,-0.021608,-0.023459,-0.022963,-0.025413,-0.026248,-0.026687,-0.027789,-0.029869,-0.032423,-0.034419,-0.036849,-0.039837,-0.044562,-0.046872
