-0.33846,-0.33819,-0.33652,-0.336,-0.33257,-0.32847,-0.31803,-0.3154,-0.30862,-0.30073,-0.30047,-0.29455,-0.29434,-0.29109,-0.28865,-0.28741,-0.28599,-0.28613,-0.28607,-0.28581,-0.28566,-0.28631,-0.28863,-0.2888,-0.29005,-0.29272,-0.29632,-0.31265,-0.32741,-0.3344,-0.34776,-0.35,-0.35244,-0.3585,-0.35918,-0.36117,-0.36087,-0.3608,-0.3602,-0.35942
-0.44391,-0.44396,-0.44402,-0.44413,-0.44425,-0.44397,-0.44333,-0.4406,-0.43495,-0.43324,-0.4306,-0.42822,-0.42678,-0.42665,-0.42712,-0.42432,-0.42235,-0.42043,-0.42043,-0.42142,-0.42195,-0.4233,-0.42534,-0.42523,-0.42443,-0.4236,-0.4228,-0.42158,-0.42111,-0.42116,-0.42206,-0.42348,-0.42557,-0.42706,-0.42843,-0.42914,-0.43009,-0.43064,-0.43097,-0.43101
-0.42996,-0.43012,-0.43013,-0.4302,-0.43012,-0.43008,-0.43011,-0.43412,-0.43944,-0.43973,-0.43921,-0.43925,-0.44118,-0.44248,-0.44208,-0.44013,-0.43731,-0.43591,-0.438,-0.43695,-0.43638,-0.43632,-0.43651,-0.43674,-0.43693,-0.43707,-0.43714,-0.43695,-0.43602,-0.43497,-0.43458,-0.43377,-0.43283,-0.43231,-0.43154,-0.43151,-0.43122,-0.43114,-0.43139,-0.43169
-0.4615,-0.46099,-0.45959,-0.45678,-0.45317,-0.44572,-0.4349,-0.42141,-0.41309,-0.41069,-0.41021,-0.41084,-0.41611,-0.41853,-0.42464,-0.42662,-0.42731,-0.42827,-0.42303,-0.41124,-0.40767,-0.40586,-0.4056,-0.40648,-0.41405,-0.42033,-0.43435,-0.44803,-0.45673,-0.45905,-0.46001,-0.45959,-0.45843,-0.45797,-0.4563,-0.45305,-0.44862,-0.44984,-0.451,-0.45247
0.95653,0.95656,0.95642,0.95575,0.95546,0.95592,0.95608,0.9612,0.96647,0.96714,0.97006,0.97031,0.97138,0.9718,0.97183,0.97709,0.98205,0.98355,0.97779,0.96986,0.96092,0.95882,0.95614,0.95574,0.95747,0.95942,0.96089,0.96058,0.96077,0.96006,0.95829,0.95708,0.95628,0.95495,0.95526,0.95535,0.95221,0.95216,0.95247,0.95273
0.1078,0.098138,0.089573,0.090208,0.13579,0.13991,0.037302,-0.0079529,-0.044488,-0.088195,-0.12749,-0.1628,-0.18944,-0.20545,-0.20446,-0.23195,-0.26534,-0.28499,-0.29332,-0.27239,-0.25407,-0.25675,-0.23469,-0.18375,-0.15137,-0.072986,-0.053301,-0.020823,0.0051806,0.022155,0.04026,0.050436,0.062129,0.073636,0.086166,0.096109,0.10173,0.10419,0.10961,0.10946
-0.32753,-0.36139,-0.37934,-0.39492,-0.40889,-0.41239,-0.41739,-0.42023,-0.42175,-0.42212,-0.42259,-0.42409,-0.42502,-0.42598,-0.42676,-0.42822,-0.42931,-0.42996,-0.43048,-0.43079,-0.43104,-0.43137,-0.43169,-0.43169,-0.43179,-0.39132,-0.35916,-0.37122,-0.38852,-0.40151,-0.38166,-0.35974,-0.34752,-0.33419,-0.33339,-0.3272,-0.32887,-0.32999,-0.32559,-0.34721
-0.47789,-0.48961,-0.46303,-0.39184,-0.087606,-0.21473,-0.29888,-0.34559,-0.37662,-0.42386,-0.46675,-0.50336,-0.51584,-0.52108,-0.51409,-0.50577,-0.50555,-0.50862,-0.52384,-0.49776,-0.48653,-0.428,-0.36689,-0.35111,-0.3673,-0.41164,-0.44694,-0.4518,-0.44627,-0.43943,-0.41693,-0.39153,-0.38436,-0.38881,-0.405,-0.41,-0.42423,-0.43709,-0.44926,-0.46209
0.96294,0.96292,0.96289,0.96291,0.96359,0.96396,0.96382,0.96328,0.96346,0.96329,0.96331,0.9628,0.96032,0.96066,0.96072,0.9608,0.96069,0.96068,0.96034,0.96003,0.9591,0.95914,0.95922,0.95948,0.95945,0.95973,0.96017,0.9612,0.961,0.9612,0.96111,0.96193,0.96204,0.96196,0.96154,0.96131,0.96065,0.95958,0.95945,0.9595
-0.97469,-0.97474,-0.97469,-0.97477,-0.98005,-0.98275,-0.98574,-0.9895,-0.99329,-0.99154,-0.99054,-0.9932,-0.9949,-0.99605,-0.99459,-0.99184,-0.99415,-0.99701,-0.99636,-0.99647,-0.99924,-1,-0.99834,-0.99357,-0.99433,-0.99348,-0.99312,-0.99226,-0.99182,-0.99133,-0.98629,-0.98292,-0.979,-0.97651,-0.97559,-0.97527,-0.97559,-0.9761,-0.97607,-0.97621
