-0.36423,-0.36378,-0.3637,-0.36386,-0.36488,-0.36604,-0.36532,-0.36409,-0.36207,-0.36017,-0.35829,-0.35728,-0.35714,-0.35688,-0.35725,-0.35908,-0.36073,-0.36328,-0.36654,-0.37134,-0.37567,-0.38052,-0.38716,-0.39492,-0.39441,-0.39687,-0.39864,-0.40071,-0.40087,-0.40139,-0.40199,-0.40245,-0.40247,-0.40246,-0.40206,-0.4013,-0.40097,-0.39947,-0.39649,-0.39255
-0.45854,-0.45871,-0.45843,-0.45873,-0.45864,-0.45865,-0.45829,-0.45799,-0.45761,-0.45759,-0.45777,-0.45688,-0.45427,-0.45105,-0.44895,-0.44692,-0.44794,-0.45071,-0.4504,-0.45202,-0.4528,-0.45499,-0.45737,-0.46007,-0.46216,-0.46371,-0.46504,-0.46681,-0.46803,-0.46933,-0.47041,-0.47126,-0.47176,-0.47304,-0.47384,-0.47488,-0.47497,-0.47544,-0.47568,-0.47581
-0.4674,-0.46784,-0.46847,-0.46878,-0.46811,-0.46804,-0.46829,-0.46833,-0.4685,-0.46881,-0.46949,-0.47083,-0.47049,-0.47024,-0.47133,-0.472,-0.4723,-0.47323,-0.47305,-0.4729,-0.47275,-0.47094,-0.46952,-0.46802,-0.46856,-0.46777,-0.46731,-0.46688,-0.46657,-0.46636,-0.46623,-0.46615,-0.46614,-0.46628,-0.46634,-0.46663,-0.46708,-0.46695,-0.46739,-0.46767
-0.52863,-0.50144,-0.48785,-0.46481,-0.45294,-0.44224,-0.4277,-0.42521,-0.41454,-0.40572,-0.40533,-0.39832,-0.38395,-0.37975,-0.38087,-0.38154,-0.38352,-0.38597,-0.38499,-0.38759,-0.39097,-0.39471,-0.39336,-0.39664,-0.39709,-0.39807,-0.40016,-0.40154,-0.40267,-0.40351,-0.40448,-0.40558,-0.40879,-0.40828,-0.40944,-0.40948,-0.41174,-0.41121,-0.41243,-0.41304
0.96341,0.96195,0.95331,0.9448,0.94016,0.9364,0.93345,0.93312,0.93564,0.93685,0.93986,0.94607,0.95312,0.95803,0.9611,0.96207,0.96502,0.96593,0.96607,0.96599,0.96553,0.96401,0.96351,0.96327,0.96276,0.96254,0.96227,0.96195,0.96178,0.96169,0.9617,0.96175,0.9618,0.96165,0.96165,0.96156,0.96148,0.96146,0.96143,0.96143
-0.11737,-0.15327,-0.15551,-0.12978,-0.11435,-0.1056,-0.11245,-0.13608,-0.19025,-0.22211,-0.15191,-0.13016,-0.091782,-0.065274,-0.051537,-0.046093,-0.038971,-0.027086,-0.014504,-0.0012265,-0.0015747,0.01422,0.032119,0.047929,0.066667,0.070512,0.0742,0.078948,0.089424,0.081986,0.085911,0.086829,0.089377,0.093792,0.093935,0.093523,0.093365,0.094473,0.0971,0.098619
-0.37023,-0.39678,-0.42105,-0.4287,-0.43952,-0.44618,-0.45101,-0.45478,-0.45633,-0.45916,-0.37148,-0.38963,-0.40157,-0.39875,-0.39522,-0.38075,-0.38429,-0.37933,-0.37472,-0.37225,-0.37269,-0.36542,-0.35523,-0.35373,-0.3548,-0.35665,-0.35834,-0.3604,-0.3613,-0.36161,-0.36178,-0.36179,-0.36179,-0.36787,-0.37892,-0.37971,-0.38766,-0.39568,-0.3967,-0.39555
-0.43034,-0.51835,-0.56201,-0.56814,-0.5756,-0.5686,-0.55457,-0.5386,-0.3033,-0.3075,-0.33757,-0.34899,-0.357,-0.37525,-0.37329,-0.34882,-0.33677,-0.32839,-0.32327,-0.3365,-0.3504,-0.37013,-0.39475,-0.40618,-0.41082,-0.4185,-0.42367,-0.42725,-0.4318,-0.43598,-0.43826,-0.44073,-0.44305,-0.44053,-0.44531,-0.44708,-0.45695,-0.46355,-0.45817,-0.45453
0.96841,0.96762,0.96703,0.96634,0.96612,0.96642,0.96594,0.96452,0.96267,0.96207,0.96216,0.96246,0.96279,0.96292,0.96358,0.9643,0.96434,0.9651,0.96585,0.96609,0.96605,0.96563,0.96578,0.96548,0.96559,0.96539,0.96537,0.96495,0.96491,0.96488,0.96483,0.96476,0.96442,0.96401,0.96408,0.96376,0.96381,0.9637,0.96365,0.96366
-0.98816,-0.98783,-0.98656,-0.98645,-0.98639,-0.98539,-0.98622,-0.98783,-0.98603,-0.9862,-0.98493,-0.98283,-0.98164,-0.97944,-0.97786,-0.97333,-0.97037,-0.97066,-0.97283,-0.97719,-0.9811,-0.98373,-0.98636,-0.98672,-0.98679,-0.98172,-0.97819,-0.97439,-0.98027,-0.98482,-0.98796,-0.99054,-0.99359,-0.99373,-0.99467,-0.99536,-0.99596,-0.99671,-0.99913,-1
-0.55196,-0.55768,-0.56388,-0.56799,-0.57092,-0.57369,-0.57548,-0.5769,-0.57702,-0.57927,-0.58259,-0.58413,-0.58747,-0.58906,-0.59456,-0.56881,-0.53608,-0.53704,-0.54544,-0.55615,-0.56157,-0.56955,-0.57478,-0.57893,-0.59238,-0.56376,-0.53302,-0.51926,-0.53207,-0.55536,-0.56364,-0.57737,-0.5793,-0.58418,-0.5871,-0.5922,-0.59769,-0.59855,-0.60515,-0.60742
-0.49621,-0.49005,-0.52818,-0.57901,-0.59028,-0.58386,-0.55662,-0.52867,-0.54491,-0.55138,-0.52952,-0.51805,-0.50905,-0.50466,-0.4991,-0.48031,-0.46055,-0.47563,-0.48504,-0.45455,-0.42435,-0.41155,-0.42008,-0.42931,-0.42669,-0.42111,-0.41435,-0.41164,-0.41404,-0.41466,-0.41272,-0.42081,-0.43218,-0.42362,-0.41994,-0.41529,-0.44392,-0.47178,-0.47832,-0.49327
