-0.0069564,-0.0069187,-0.0043162,-7.842e-05,0.0054863,0.011576,0.016783,0.021473,0.025215,0.024768,0.024538,0.02371,0.023256,0.023229,0.022689,0.022017,0.021527,0.020892,0.020601,0.020577,0.020595,0.020618,0.021044,0.021294,0.021317,0.021821,0.022564,0.023555,0.024416,0.024401,0.024568,0.023514,0.019819,0.017268
-0.012489,-0.016481,-0.016959,-0.020733,-0.030175,-0.040716,-0.048127,-0.054663,-0.059395,-0.061189,-0.061665,-0.0643,-0.064048,-0.064555,-0.065526,-0.066228,-0.067403,-0.067566,-0.068071,-0.068676,-0.069183,-0.068879,-0.069241,-0.063567,-0.05927,-0.056348,-0.056731,-0.055099,-0.054156,-0.052265,-0.047903,-0.04536,-0.042987,-0.035
-0.026741,-0.026494,-0.027268,-0.026922,-0.024986,-0.024046,-0.023087,-0.020962,-0.019377,-0.018101,-0.01647,-0.015808,-0.015836,-0.014951,-0.014843,-0.014452,-0.014249,-0.013796,-0.013962,-0.013554,-0.013337,-0.013164,-0.013106,-0.01883,-0.024362,-0.025071,-0.02556,-0.024724,-0.023949,-0.023453,-0.023192,-0.023051,-0.023017,-0.022631
-0.073077,-0.073284,-0.057909,-0.055937,-0.037495,-0.030001,-0.028805,-0.021391,-0.015584,-0.012713,-0.010094,-0.01286,-0.013439,-0.013793,-0.015396,-0.017266,-0.019065,-0.018877,-0.019417,-0.01924,-0.019068,-0.019225,-0.019417,-0.018655,-0.019065,-0.018853,-0.018327,-0.017464,-0.016298,-0.015497,-0.014892,-0.013933,-0.013335,-0.013507
0.91542,0.91551,0.91539,0.91564,0.91735,0.9192,0.922,0.9228,0.92299,0.92382,0.9245,0.925,0.92532,0.92607,0.9262,0.92644,0.92643,0.9264,0.92647,0.92659,0.92671,0.92691,0.9276,0.92929,0.93017,0.92961,0.92924,0.92917,0.92919,0.92922,0.9292,0.92892,0.92911,0.92902
0.35776,0.35978,0.3619,0.36325,0.3667,0.36951,0.37019,0.37213,0.37198,0.37254,0.37245,0.37219,0.37204,0.37171,0.37221,0.37241,0.37236,0.37231,0.37281,0.3732,0.37339,0.37343,0.37325,0.36976,0.36798,0.36666,0.36613,0.36598,0.36593,0.36559,0.36526,0.36455,0.36459,0.363
-0.0018664,0.000986,0.0017827,0.0022271,0.0036627,0.0033909,0.0034494,0.0035048,0.0035801,0.01198,0.0027917,0.0059892,0.0099185,0.012844,0.01092,0.012242,0.012772,0.012105,0.012128,0.012239,0.012104,0.012,0.012052,0.0028817,0.0019981,0.0026924,0.0010477,0.0016008,0.0012024,0.0011836,0.00101,0.00073506,-0.00043183,0.00037642
0.14241,0.14293,0.14315,0.14648,0.13725,0.1381,0.14709,0.14417,0.14428,0.13931,0.13719,0.13338,0.11643,0.1163,0.10438,0.16921,0.21019,0.17901,0.17819,0.17037,0.16311,0.15747,0.14895,0.14926,0.14627,0.13948,0.13601,0.13267,0.12769,0.12273,0.14321,0.17491,0.20017,0.18372
-0.96193,-0.96381,-0.96515,-0.96555,0.93968,0.9539,0.96449,0.97381,0.97932,0.98441,0.99191,0.99303,0.99485,0.99407,0.99521,0.99579,0.99625,0.99714,0.99817,0.99954,0.99875,0.99947,1,-1,0.95312,0.94549,0.93823,0.93186,0.9325,0.93077,0.9297,0.92877,0.92804,0.92639
-0.45305,-0.4663,-0.42029,-0.39854,-0.28069,-0.23769,-0.17322,-0.11578,-0.071817,-0.032294,0.0064597,0.032354,0.049239,0.062792,0.07596,0.086722,0.090873,0.094261,0.096122,0.097042,0.097377,0.098014,0.10131,-0.15965,-0.14474,-0.23256,-0.2464,-0.24979,-0.25094,-0.29724,-0.31994,-0.34687,-0.3612,-0.36496
