-0.23133,-0.22267,-0.21334,-0.20392,-0.20237,-0.19582,-0.18976,-0.18535,-0.18184,-0.1794,-0.17761,-0.17681,-0.1768,-0.17783,-0.17881,-0.18728,-0.1992,-0.19831,-0.20179,-0.21153,-0.22135,-0.2235,-0.22358,-0.22527,-0.22553,-0.22518,-0.22338,-0.2226,-0.22283,-0.22429,-0.23503,-0.23626,-0.24913,-0.25412,-0.25485,-0.26077,-0.26011,-0.26183
-0.2757,-0.28696,-0.29738,-0.31319,-0.31707,-0.32104,-0.32746,-0.33068,-0.33268,-0.33395,-0.33616,-0.33522,-0.33562,-0.33535,-0.33485,-0.33063,-0.32063,-0.31969,-0.31553,-0.31066,-0.30385,-0.30427,-0.30374,-0.30381,-0.30306,-0.30186,-0.29981,-0.29767,-0.29631,-0.29563,-0.2944,-0.29276,-0.2904,-0.28758,-0.28435,-0.27796,-0.2741,-0.27459
-0.25567,-0.25478,-0.25299,-0.24952,-0.24897,-0.24693,-0.24519,-0.24394,-0.24349,-0.24189,-0.24166,-0.23974,-0.24073,-0.2406,-0.24082,-0.23948,-0.23803,-0.23646,-0.23662,-0.23826,-0.24004,-0.24383,-0.24374,-0.24521,-0.24629,-0.24678,-0.24727,-0.24776,-0.24779,-0.2485,-0.25096,-0.25366,-0.25739,-0.25673,-0.25867,-0.26043,-0.26157,-0.2625
-0.23167,-0.21632,-0.20129,-0.18572,-0.17157,-0.15927,-0.14836,-0.14092,-0.13922,-0.13601,-0.13141,-0.13294,-0.1283,-0.12754,-0.12784,-0.13352,-0.14495,-0.15177,-0.15759,-0.15178,-0.14468,-0.13811,-0.12961,-0.12557,-0.12385,-0.11871,-0.12017,-0.11786,-0.11741,-0.12097,-0.12985,-0.15018,-0.15504,-0.17472,-0.18587,-0.18893,-0.20269,-0.22293
0.91158,0.91381,0.91536,0.91588,0.91615,0.91619,0.91624,0.91708,0.91794,0.91774,0.91866,0.91982,0.92112,0.92253,0.92378,0.92167,0.91741,0.91868,0.92331,0.92698,0.93089,0.92993,0.92885,0.92851,0.92659,0.92595,0.92467,0.9232,0.92209,0.92058,0.91957,0.91851,0.91802,0.91751,0.91684,0.91623,0.91558,0.91403
0.24101,0.24083,0.24254,0.24542,0.247,0.2512,0.25643,0.25733,0.25856,0.26213,0.26372,0.26419,0.26302,0.2612,0.25557,0.25839,0.26555,0.25523,0.24384,0.23324,0.21374,0.21318,0.21597,0.21817,0.2258,0.23564,0.24563,0.2536,0.2601,0.25879,0.25507,0.25228,0.2476,0.24442,0.23902,0.23133,0.22419,0.22124
-0.18481,-0.18542,-0.18127,-0.19483,-0.21309,-0.19963,-0.20091,-0.19724,-0.20137,-0.20044,-0.19953,-0.19659,-0.19648,-0.18762,-0.18798,-0.18322,-0.18084,-0.18059,-0.17795,-0.17542,-0.19178,-0.20959,-0.22556,-0.22446,-0.2293,-0.21362,-0.19508,-0.18448,-0.18091,-0.1943,-0.2127,-0.22747,-0.22838,-0.21743,-0.21801,-0.22802,-0.23505,-0.22282
-0.22021,-0.22488,-0.22632,-0.21902,-0.21186,-0.22119,-0.23356,-0.23968,-0.24102,-0.24399,-0.24809,-0.25407,-0.25977,-0.26502,-0.26991,-0.27189,-0.27697,-0.27726,-0.28282,-0.29091,-0.29756,-0.30904,-0.30757,-0.2922,-0.27261,-0.28689,-0.30039,-0.29562,-0.2972,-0.29928,-0.29521,-0.28626,-0.27914,-0.26611,-0.25216,-0.24011,-0.24036,-0.24074
0.96601,0.97154,0.9766,0.97582,0.97668,0.9782,0.97991,0.9814,0.98218,0.98474,0.98499,0.9884,0.99245,0.99601,1,0.993,0.97801,0.97027,0.9659,0.96026,0.94908,0.94465,0.93667,0.93575,0.93451,0.93451,0.93458,0.93447,0.93462,0.93498,0.93558,0.93503,0.93402,0.93267,0.93256,0.93238,0.93164,0.93131
-0.4851,-0.43495,-0.38747,-0.34808,-0.31699,-0.2851,-0.25868,-0.24073,-0.21684,-0.20851,-0.19087,-0.15743,-0.11689,-0.093095,-0.070098,-0.12354,-0.18791,-0.23525,-0.26879,-0.30522,-0.35358,-0.39402,-0.41147,-0.45865,-0.47586,-0.51023,-0.5356,-0.55679,-0.57337,-0.59139,-0.60769,-0.62175,-0.63767,-0.65141,-0.66011,-0.66529,-0.68637,-0.68572
-0.25622,-0.25587,-0.25568,-0.25553,-0.25537,-0.25532,-0.25523,-0.25515,-0.25511,-0.25508,-0.25504,-0.25503,-0.25501,-0.255,-0.25499,-0.25498,-0.25497,-0.25497,-0.25497,-0.25496,-0.25496,-0.25496,-0.25496,-0.25496,-0.25496,-0.25496,-0.25496,-0.25496,-0.25496,-0.26286,-0.27143,-0.27328,-0.26925,-0.26972,-0.2684,-0.26688,-0.26327,-0.26451
0.81179,0.86505,-0.91264,-0.91658,-0.67809,-0.65407,0.49726,-0.74769,-0.68839,-0.55698,-0.4895,-0.43802,-0.383,-0.33767,-0.30572,-0.29068,-0.28719,-0.28,-0.2765,0.58293,0.47544,0.83379,0.88747,-0.97952,-1,-0.78074,-0.7245,-0.63738,-0.57528,-0.5189,-0.47566,-0.43731,-0.4134,-0.4032,-0.39531,-0.38953,-0.38346,-0.37832
0.94737,0.94197,0.94285,0.94185,0.93838,0.9374,0.93513,0.93468,0.93444,0.93382,0.93357,0.93277,0.93265,0.93277,0.9326,0.93281,0.93379,0.93538,0.93517,0.93605,0.93725,0.9379,0.93855,0.93892,0.93919,0.93918,0.93919,0.93941,0.94025,0.94061,0.94052,0.94167,0.94148,0.94219,0.94289,0.94368,0.94362,0.94452
0.18988,0.19021,0.1912,0.19222,0.19322,0.19381,0.19398,0.19507,0.19485,0.19498,0.19476,0.19479,0.19459,0.19419,0.19522,0.19612,0.19763,0.19862,0.19948,0.20072,0.20209,0.20355,0.203,0.20212,0.20568,0.21032,0.21328,0.21396,0.21766,0.21503,0.21581,0.21408,0.21213,0.2093,0.2099,0.20508,0.20165,0.19606
-0.24808,-0.25385,-0.25866,-0.258,-0.25962,-0.26154,-0.26385,-0.2663,-0.26912,-0.27199,-0.2773,-0.27878,-0.27964,-0.28256,-0.28383,-0.28573,-0.28718,-0.2903,-0.2883,-0.28849,-0.28875,-0.28897,-0.29328,-0.2906,-0.29024,-0.29082,-0.2948,-0.2955,-0.2954,-0.29441,-0.29183,-0.28826,-0.28514,-0.28592,-0.2805,-0.27808,-0.27369,-0.26972
-0.27858,-0.27691,-0.2805,-0.27988,-0.27888,-0.27799,-0.27489,-0.25966,-0.25958,-0.25199,-0.24306,-0.23845,-0.23182,-0.23057,-0.23022,-0.228,-0.22849,-0.22668,-0.22685,-0.22748,-0.22959,-0.23224,-0.23352,-0.23463,-0.23793,-0.23735,-0.23971,-0.23938,-0.24088,-0.24294,-0.24664,-0.24632,-0.24744,-0.24903,-0.24889,-0.24933,-0.24992,-0.25049
0.95333,0.95356,0.95304,0.95398,0.95462,0.95453,0.95457,0.95518,0.95562,0.95599,0.95624,0.95668,0.95637,0.95684,0.95652,0.95475,0.95137,0.95042,0.9488,0.94964,0.94795,0.94857,0.94929,0.94906,0.9497,0.94942,0.94969,0.94968,0.94968,0.94966,0.9496,0.94947,0.94943,0.94934,0.94927,0.9491,0.94905,0.94875
-0.67498,-0.67641,-0.67758,-0.67699,-0.67697,-0.68057,-0.67755,-0.68327,-0.68254,-0.68635,-0.68892,-0.68914,-0.69159,-0.69133,-0.69146,-0.69178,-0.69489,-0.69507,-0.69514,-0.69455,-0.69366,-0.69184,-0.69062,-0.68723,-0.68366,-0.68011,-0.67763,-0.67437,-0.6742,-0.67376,-0.67624,-0.68021,-0.68468,-0.69099,-0.69154,-0.69327,-0.69486,-0.69741
