-0.027656,-0.021067,-0.013901,-0.0052845,0.0031575,0.010409,0.019699,0.020525,0.024752,0.025462,0.025018,0.025528,0.025724,0.025842,0.025797,0.022771,0.016592,0.016604,0.014939,0.013143,0.0088414,0.011747,0.0095475,0.0079731,0.0067927,0.0046104,0.0030869,0.0014188,-0.0011474,-0.0041085,-0.00312,-0.0026235,0.00022616,-3.5304e-05,-0.00041041,-0.0013217,-0.0020046,-0.0013559
-0.032031,-0.038456,-0.045662,-0.046124,-0.05106,-0.04985,-0.048871,-0.047121,-0.040623,-0.038734,-0.02963,-0.029214,-0.023566,-0.020438,-0.020836,-0.021636,-0.019029,-0.019928,-0.020001,-0.020311,-0.022819,-0.025916,-0.028828,-0.028431,-0.029816,-0.031352,-0.032046,-0.033919,-0.035252,-0.035707,-0.035708,-0.035356,-0.034551,-0.033184,-0.033682,-0.033316,-0.031555,-0.028412
-0.044022,-0.044246,-0.04413,-0.043852,-0.043796,-0.044396,-0.044674,-0.045888,-0.046961,-0.047902,-0.050391,-0.051567,-0.051659,-0.052913,-0.052847,-0.049014,-0.043877,-0.042431,-0.041425,-0.040466,-0.040673,-0.039827,-0.038108,-0.036683,-0.036542,-0.037061,-0.037726,-0.037627,-0.037388,-0.037312,-0.0373,-0.037277,-0.037281,-0.037438,-0.037783,-0.038188,-0.039001,-0.040164
-0.033806,-0.010106,-0.0055714,0.0090355,0.020404,0.032177,0.033078,0.035337,0.038737,0.038844,0.037014,0.033695,0.03163,0.028937,0.02364,0.018095,0.009639,0.0081364,0.0049392,0.0022043,0.00013791,-0.0036087,-0.003323,-0.0084199,-0.011005,-0.01074,-0.0084431,-0.0074866,-0.0075749,-0.0075958,-0.007619,-0.0076311,-0.0075991,-0.007587,-0.0079323,-0.011252,-0.014559,-0.017195
0.9446,0.94593,0.95009,0.95099,0.9546,0.95543,0.95683,0.95841,0.95949,0.96317,0.96332,0.96466,0.96438,0.96531,0.96573,0.96589,0.96581,0.96573,0.96556,0.96545,0.96518,0.96462,0.96413,0.96397,0.96343,0.96117,0.9594,0.958,0.95757,0.95747,0.95707,0.95683,0.95642,0.95597,0.95563,0.95534,0.95532,0.95468
0.36323,0.36476,0.36309,0.35743,0.35475,0.34915,0.34627,0.34354,0.3396,0.33768,0.33564,0.32951,0.32922,0.32845,0.32702,0.33043,0.33544,0.33557,0.33737,0.33899,0.33992,0.3429,0.34847,0.35288,0.35041,0.35626,0.34961,0.34743,0.34505,0.34198,0.34093,0.34013,0.33861,0.33885,0.33863,0.33867,0.33814,0.33533
0.024528,0.024433,0.023274,0.022804,0.023131,0.023452,0.023039,0.023789,0.025587,0.025044,0.025259,0.030351,0.027392,0.029864,0.031547,0.036527,0.044014,0.043623,0.045241,0.047307,0.050029,0.057745,0.06185,0.05731,0.06025,0.061406,0.0414,0.01502,-0.010824,-0.0091095,-0.015613,-0.019423,-0.024449,-0.026352,-0.02691,-0.029986,-0.032943,-0.035319
0.035615,0.034317,0.025161,0.031374,0.031129,0.024942,0.02771,0.023195,0.019957,0.016116,0.0055416,-0.0054202,-0.0032877,-0.0047108,-0.0040522,-0.0074866,-0.0099876,-0.013062,-0.013708,-0.012404,-0.011764,-0.011479,-0.013077,-0.015076,-0.015419,-0.031635,-0.021632,-0.061611,-0.085615,-0.091451,-0.065218,-0.018932,0.004627,0.024223,0.027089,0.013434,5.4059e-05,0.027948
-1,-0.97735,-0.959,-0.94824,-0.94494,-0.93333,-0.93545,-0.92893,-0.9288,-0.9261,-0.92294,-0.92363,-0.92288,-0.92288,-0.92281,0.88515,0.90835,0.915,0.91461,0.91475,0.91506,0.92426,0.93969,0.94699,0.94647,0.94742,0.94702,0.94932,0.95178,0.95525,0.9567,0.95764,0.95669,0.9586,0.95818,0.95903,0.95885,0.95843
-0.5785,-0.58551,-0.5863,-0.58734,-0.58329,-0.58029,-0.57756,-0.57491,-0.56793,-0.54837,-0.55152,-0.5489,-0.55045,-0.55724,-0.5672,-0.49452,-0.44319,-0.43182,-0.43675,-0.44452,-0.47136,-0.45569,-0.40072,-0.37357,-0.36782,-0.35674,-0.3415,-0.32969,-0.31523,-0.29589,-0.28763,-0.32088,-0.34387,-0.3613,-0.37554,-0.38118,-0.38146,-0.38006
-0.040557,-0.040342,-0.040214,-0.04016,-0.040093,-0.040016,-0.039921,-0.039875,-0.039821,-0.039784,-0.03977,-0.039741,-0.039728,-0.039724,-0.039718,-0.039715,-0.039713,-0.039712,-0.039711,-0.039711,-0.03971,-0.039709,-0.039708,-0.039707,-0.039707,-0.039707,-0.039707,-0.039706,-0.039706,-0.039706,-0.039706,-0.039706,-0.039706,-0.039706,-0.039706,-0.039706,-0.039706,-0.039706
-0.090224,-0.10051,-0.176,-0.24714,-0.20508,-0.15961,-0.13455,-0.1122,-0.11368,0.52946,0.57337,-0.33053,-0.34787,-0.25338,-0.22507,-0.20924,0.7178,0.75817,0.94583,-0.63087,-0.63987,-0.46652,0.83964,-0.48836,0.92699,0.91525,1,-0.78887,-0.71982,-0.54018,-0.45433,-0.39847,-0.34151,-0.30246,-0.27075,-0.22755,-0.14311,-0.13636
0.98124,0.97897,0.97894,0.97924,0.97869,0.97823,0.97787,0.97731,0.97748,0.97717,0.97721,0.97728,0.97734,0.97739,0.97741,0.97826,0.97856,0.97902,0.97992,0.9797,0.97993,0.98011,0.98,0.97997,0.97977,0.97956,0.97955,0.97959,0.98019,0.98003,0.98095,0.9818,0.98197,0.98234,0.98247,0.98259,0.98279,0.98303
0.353,0.35146,0.34758,0.34196,0.33682,0.33397,0.3307,0.32964,0.32684,0.32385,0.32166,0.31913,0.32029,0.32035,0.31902,0.32097,0.32441,0.32906,0.33418,0.33738,0.34316,0.34396,0.3507,0.35081,0.35677,0.35691,0.35593,0.35726,0.357,0.35713,0.35763,0.3597,0.35988,0.36184,0.36324,0.36454,0.36485,0.36479
0.020825,0.018216,0.014308,0.0082699,0.0038856,0.00025264,-0.0018943,-0.0052305,-0.010357,-0.010477,-0.01229,-0.013901,-0.014901,-0.016859,-0.016176,-0.018438,-0.020475,-0.022525,-0.022472,-0.02381,-0.025222,-0.026413,-0.027283,-0.027828,-0.027802,-0.028872,-0.029408,-0.029014,-0.028493,-0.025369,-0.025054,-0.025326,-0.024666,-0.023378,-0.021227,-0.01678,-0.01408,-0.0074005
-0.066971,-0.05079,-0.045092,-0.017304,-0.0083769,-0.0054279,0.0082677,0.010518,0.015128,0.022016,0.023403,0.028021,0.029961,0.030016,0.030222,0.027031,0.018873,0.017945,0.01235,0.013824,0.012462,0.0058108,-0.0030935,-0.0062256,-0.0081905,-0.010327,-0.010718,-0.013225,-0.015816,-0.018146,-0.02383,-0.023842,-0.028286,-0.028721,-0.031108,-0.035092,-0.037813,-0.040477
0.97701,0.97846,0.98044,0.98009,0.98245,0.98283,0.98347,0.98391,0.98463,0.98493,0.98561,0.98564,0.98566,0.98564,0.98558,0.98517,0.98398,0.98216,0.9813,0.9809,0.98087,0.98086,0.9803,0.97759,0.97959,0.98024,0.98098,0.98047,0.98041,0.98047,0.98046,0.98043,0.98019,0.97984,0.9794,0.97904,0.9786,0.97803
-0.35391,-0.35444,-0.35691,-0.35987,-0.36055,-0.36443,-0.36431,-0.36599,-0.36859,-0.36873,-0.36939,-0.36991,-0.37024,-0.37087,-0.37115,-0.36946,-0.36612,-0.36544,-0.36335,-0.36266,-0.36241,-0.36215,-0.36254,-0.36228,-0.36262,-0.36272,-0.36201,-0.35999,-0.3456,-0.34398,-0.34236,-0.34004,-0.33862,-0.33544,-0.33439,-0.33598,-0.33478,-0.33587
0.0096159,0.012704,0.0073542,0.0050374,0.0019792,-0.0014508,-0.0034752,-0.0048885,-0.0060259,-0.0072295,-0.011321,-0.01382,-0.017348,-0.014881,-0.014606,-0.017757,-0.021136,-0.020504,-0.020536,-0.021215,-0.021465,-0.021765,-0.022822,-0.022567,-0.022251,-0.023481,-0.024527,-0.025514,-0.025973,-0.026056,-0.025827,-0.025523,-0.025038,-0.024386,-0.024029,-0.020705,-0.016564,-0.012222
-0.11736,-0.098468,-0.091952,-0.074393,-0.060024,-0.048567,-0.034768,-0.032743,-0.028203,-0.021058,-0.019741,-0.016938,-0.014967,-0.013618,-0.013521,-0.0161,-0.016877,-0.020441,-0.021823,-0.025328,-0.026087,-0.032889,-0.037674,-0.038312,-0.036764,-0.040771,-0.044627,-0.046742,-0.051802,-0.058677,-0.059967,-0.062869,-0.068917,-0.069632,-0.07311,-0.079377,-0.083278,-0.086941
