-0.36656,-0.36624,-0.3658,-0.36523,-0.36573,-0.36406,-0.35843,-0.35545,-0.34389,-0.34026,-0.32774,-0.32506,-0.31435,-0.30439,-0.29457,-0.29476,-0.29298,-0.29107,-0.2911,-0.29044,-0.29035,-0.29052,-0.29081,-0.29084,-0.2909,-0.28633,-0.28635,-0.28212,-0.27837,-0.27634,-0.27685,-0.27669,-0.28107,-0.29113,-0.29917,-0.31622,-0.34541,-0.35191,-0.3853,-0.39887,-0.40032,-0.41353,-0.41614,-0.41458,-0.41619,-0.41623,-0.41534,-0.41446,-0.41353,-0.4124,-0.41214,-0.41128,-0.40995,-0.40752,-0.40784,-0.40514,-0.40364,-0.40207,-0.40082,-0.39832
-0.45489,-0.45479,-0.45439,-0.45344,-0.45242,-0.45247,-0.45155,-0.45096,-0.44834,-0.44775,-0.44609,-0.44555,-0.44559,-0.44589,-0.44611,-0.44648,-0.44664,-0.4481,-0.44765,-0.44813,-0.44878,-0.45008,-0.44913,-0.44863,-0.44855,-0.45434,-0.45847,-0.45318,-0.45216,-0.447,-0.43927,-0.43681,-0.43259,-0.42976,-0.42779,-0.42719,-0.42772,-0.42896,-0.4337,-0.43652,-0.44726,-0.45116,-0.4523,-0.46024,-0.45943,-0.46246,-0.46441,-0.46383,-0.46347,-0.46312,-0.46341,-0.46256,-0.4614,-0.46058,-0.45873,-0.45742,-0.45684,-0.45628,-0.45437,-0.45428
-0.46215,-0.46209,-0.46195,-0.46189,-0.46182,-0.46238,-0.463,-0.46347,-0.46375,-0.46436,-0.46502,-0.46609,-0.46668,-0.46854,-0.46897,-0.47097,-0.47235,-0.47301,-0.47427,-0.47454,-0.47635,-0.47738,-0.47803,-0.47975,-0.47969,-0.47078,-0.46146,-0.45943,-0.45877,-0.45973,-0.46134,-0.46257,-0.464,-0.46495,-0.46578,-0.46581,-0.46522,-0.46439,-0.46218,-0.46215,-0.46073,-0.45911,-0.45854,-0.4584,-0.45881,-0.45916,-0.45977,-0.4599,-0.46042,-0.4612,-0.46091,-0.46168,-0.46219,-0.46259,-0.46316,-0.46349,-0.46388,-0.46461,-0.46456,-0.46512
-0.50661,-0.50827,-0.51529,-0.51679,-0.52601,-0.52885,-0.53529,-0.53827,-0.53426,-0.5226,-0.50902,-0.49754,-0.48074,-0.45599,-0.45483,-0.44829,-0.43964,-0.43874,-0.43391,-0.43159,-0.42904,-0.4263,-0.42312,-0.41978,-0.41755,-0.42901,-0.42901,-0.42921,-0.42811,-0.42756,-0.42773,-0.4269,-0.42753,-0.4303,-0.43324,-0.43528,-0.43703,-0.42508,-0.42145,-0.42042,-0.41648,-0.41305,-0.40124,-0.40861,-0.40912,-0.41015,-0.41318,-0.41546,-0.41187,-0.41159,-0.41179,-0.41256,-0.41256,-0.41327,-0.41406,-0.41409,-0.4148,-0.41537,-0.41572,-0.41587
0.92564,0.92564,0.92571,0.92582,0.92596,0.92601,0.92604,0.9261,0.92625,0.92632,0.92632,0.92672,0.94495,0.96705,0.97842,0.98678,0.98826,0.99275,0.9946,0.99423,0.99565,0.99665,0.9975,0.99866,1,0.95444,0.93795,0.92592,0.92743,0.927,0.92666,0.92693,0.92835,0.9304,0.93375,0.93553,0.93647,0.93704,0.93627,0.93528,0.93394,0.93266,0.93179,0.93116,0.93016,0.92889,0.92761,0.92787,0.92747,0.92755,0.92757,0.92787,0.9278,0.92775,0.92804,0.92809,0.92809,0.92801,0.92794,0.92797
0.065777,0.06661,0.064759,0.061426,0.057986,0.04947,0.033918,0.016654,-0.052679,-0.13733,-0.19955,-0.23738,-0.40674,-0.46199,-0.52861,-0.58655,-0.62476,-0.65372,-0.67152,-0.68458,-0.70326,-0.70519,-0.71224,-0.71639,-0.71929,-0.46252,-0.44875,-0.44049,-0.45281,-0.44714,-0.40413,-0.28408,-0.25002,-0.18277,-0.13892,-0.10192,-0.073645,-0.048235,-0.023489,-0.0032939,0.0088633,0.027685,0.028071,0.031836,0.043437,0.045597,0.051398,0.055733,0.057955,0.057909,0.062074,0.064203,0.06641,0.068924,0.066317,0.06536,0.066194,0.066271,0.067412,0.067906
-0.34355,-0.34147,-0.34069,-0.34204,-0.34867,-0.34987,-0.34821,-0.35234,-0.37581,-0.40125,-0.40965,-0.42285,-0.43352,-0.44071,-0.44826,-0.45269,-0.45736,-0.45888,-0.45897,-0.45984,-0.46001,-0.46173,-0.46137,-0.46198,-0.46294,-0.46311,-0.46351,-0.46374,-0.4641,-0.46428,-0.46451,-0.4007,-0.37252,-0.35723,-0.34323,-0.34089,-0.34001,-0.34252,-0.35015,-0.36508,-0.36873,-0.37736,-0.37759,-0.37786,-0.3732,-0.36254,-0.36323,-0.36443,-0.36653,-0.36383,-0.36207,-0.35965,-0.35944,-0.35822,-0.35768,-0.35314,-0.35244,-0.35186,-0.34579,-0.34588
-0.41803,-0.41732,-0.41351,-0.40018,-0.38183,-0.39402,-0.40341,-0.41094,-0.43965,-0.50404,-0.60691,-0.61096,-0.65222,-0.63744,-0.60606,-0.59496,-0.57906,-0.57188,-0.57589,-0.57526,-0.56898,-0.56832,-0.56609,-0.58068,-0.59842,-0.56615,-0.53612,-0.5375,-0.51037,-0.4396,-0.36426,-0.34545,-0.35067,-0.3683,-0.38327,-0.31228,-0.31439,-0.34613,-0.3374,-0.33552,-0.33723,-0.33953,-0.34839,-0.35611,-0.33167,-0.30417,-0.30792,-0.30531,-0.3036,-0.32779,-0.35517,-0.36259,-0.37066,-0.36993,-0.37353,-0.37711,-0.37652,-0.37968,-0.38153,-0.37949
0.94045,0.94042,0.94031,0.94037,0.94031,0.94034,0.94097,0.94153,0.94111,0.94116,0.94142,0.94094,0.94515,0.95094,0.95378,0.95723,0.95864,0.96132,0.9631,0.96459,0.96564,0.96708,0.96967,0.96961,0.96627,0.96558,0.96308,0.96121,0.95984,0.9573,0.95833,0.95595,0.95441,0.95242,0.94878,0.94697,0.94593,0.94585,0.9446,0.94386,0.94383,0.94361,0.94347,0.94321,0.94275,0.94253,0.94275,0.94279,0.94238,0.94102,0.94086,0.94086,0.93931,0.94012,0.93889,0.93946,0.9386,0.93883,0.93847,0.93813
-0.98264,-0.98308,-0.98473,-0.98641,-0.98752,-0.98834,-0.98818,-0.98678,-0.98902,-0.99011,-0.98948,-0.99159,-0.97319,-0.93793,-0.92786,-0.90518,-0.88772,-0.87388,-0.86275,-0.85505,-0.84739,-0.84168,-0.83927,-0.84213,-0.85424,-0.89801,-0.90935,-0.92629,-0.93671,-0.94417,-0.9502,-0.95489,-0.95922,-0.96411,-0.96995,-0.97218,-0.97493,-0.9734,-0.96563,-0.9562,-0.94568,-0.93412,-0.9207,-0.92115,-0.91732,-0.91809,-0.91616,-0.91712,-0.91789,-0.91967,-0.9201,-0.92291,-0.92689,-0.9529,-0.96009,-0.96839,-0.97478,-0.9818,-0.98223,-0.98428
