-0.25828,-0.24258,-0.23004,-0.2167,-0.21491,-0.21492,-0.21175,-0.21463,-0.21443,-0.2157,-0.21777,-0.21813,-0.21862,-0.22214,-0.2315,-0.23832,-0.25042,-0.26281,-0.28043,-0.28426
-0.40308,-0.39802,-0.39273,-0.38976,-0.38214,-0.3824,-0.38144,-0.38155,-0.38265,-0.38488,-0.38617,-0.38824,-0.39032,-0.39395,-0.39983,-0.40168,-0.40675,-0.40576,-0.40487,-0.40478
-0.35949,-0.3591,-0.35867,-0.35944,-0.3596,-0.36002,-0.36028,-0.36102,-0.36252,-0.36179,-0.36256,-0.3624,-0.36178,-0.35999,-0.35891,-0.35763,-0.35843,-0.35837,-0.35872,-0.3598
-0.49367,-0.49089,-0.49516,-0.49748,-0.49707,-0.49703,-0.49749,-0.49831,-0.49809,-0.49809,-0.49803,-0.49922,-0.49825,-0.49759,-0.49581,-0.49324,-0.49111,-0.49089,-0.49023,-0.48926
0.92654,0.93377,0.94275,0.94418,0.94706,0.94844,0.95227,0.95218,0.95165,0.95221,0.95212,0.9514,0.95162,0.95081,0.95043,0.94903,0.94674,0.94547,0.94385,0.94
0.13695,0.126,0.10512,0.093221,0.085251,0.083776,0.081534,0.080811,0.08217,0.082619,0.08298,0.084542,0.084557,0.083429,0.080984,0.084152,0.08891,0.099108,0.095795,0.10186
-0.25915,-0.26462,-0.25864,-0.25624,-0.25691,-0.25643,-0.25774,-0.25809,-0.25942,-0.25958,-0.25705,-0.25473,-0.251,-0.24825,-0.24316,-0.24603,-0.2481,-0.25385,-0.25767,-0.25832
-0.3754,-0.37286,-0.37046,-0.37021,-0.36638,-0.36968,-0.37125,-0.37482,-0.38099,-0.38916,-0.39488,-0.41204,-0.42688,-0.43398,-0.43556,-0.42758,-0.41638,-0.41214,-0.41287,-0.42385
0.92344,0.92723,0.93124,0.93581,0.94185,0.94703,0.94653,0.94566,0.94453,0.94573,0.94641,0.94881,0.95115,0.95387,0.95562,0.95791,0.95706,0.95847,0.9579,0.95606
-0.78071,-0.77137,-0.77251,-0.78606,-0.79112,-0.80273,-0.81299,0.42041,0.37954,-1,-0.96074,-0.88067,-0.84613,-0.81771,-0.80475,-0.79782,-0.79677,-0.80031,-0.80656,-0.81275
-0.37278,-0.37278,-0.37278,-0.37278,-0.37278,-0.37278,-0.37278,-0.37278,-0.37278,-0.37278,-0.37278,-0.37278,-0.37278,-0.37278,-0.37278,-0.37278,-0.37278,-0.37278,-0.37278,-0.38793
-0.14001,0.69067,0.78155,0.94562,0.36499,1,0.95753,0.48987,0.48119,0.38014,0.37232,0.077672,0.022983,-0.045316,-0.10657,-0.15419,-0.21045,-0.20352,-0.21796,-0.24159
0.96325,0.96443,0.96459,0.96508,0.965,0.96482,0.96465,0.96435,0.9642,0.96316,0.96383,0.96333,0.96304,0.96265,0.96245,0.96197,0.96206,0.96145,0.96102,0.96102
0.060792,0.057523,0.054804,0.052591,0.04938,0.051073,0.049539,0.050754,0.055007,0.052302,0.054327,0.05586,0.05803,0.060272,0.060141,0.059375,0.056178,0.05343,0.05113,0.048903
-0.37479,-0.37664,-0.38038,-0.37891,-0.37734,-0.38082,-0.39535,-0.39156,-0.39947,-0.39697,-0.39444,-0.39736,-0.39757,-0.39633,-0.3934,-0.38472,-0.3762,-0.37247,-0.37255,-0.36619
-0.51658,-0.49521,-0.47637,-0.45502,-0.45168,-0.44497,-0.43457,-0.43387,-0.43188,-0.28569,-0.22502,-0.26715,-0.32078,-0.4506,-0.51239,-0.50873,-0.49407,-0.48739,-0.47445,-0.4611
0.96542,0.96608,0.96477,0.96422,0.96271,0.96289,0.96267,0.9626,0.96236,0.96208,0.9621,0.96221,0.96219,0.96225,0.96228,0.96222,0.96226,0.96216,0.96209,0.96196
-0.79655,-0.80151,-0.80255,-0.80524,-0.81302,-0.81645,-0.81913,-0.81926,-0.81973,-0.81869,-0.81706,-0.81472,-0.81295,-0.81311,-0.81081,-0.81168,-0.81401,-0.81441,-0.81615,-0.81644
-0.36033,-0.36581,-0.37061,-0.36857,-0.37375,-0.37262,-0.37422,-0.37391,-0.37374,-0.373,-0.37214,-0.37137,-0.37089,-0.37028,-0.36953,-0.36882,-0.36733,-0.36531,-0.36373,-0.36239
-0.42625,-0.4896,-0.53393,-0.56515,-0.59314,-0.62868,-0.62729,-0.56081,-0.4961,-0.45979,-0.42791,-0.41275,-0.40292,-0.40413,-0.40488,-0.40745,-0.40803,-0.40973,-0.40966,-0.40105
