d9d9d9:1.0,2.772588722239781,2.995732273553991,0.3910519993590858,1.0;
d16d16d16:0.6470588235294118,1.499089855265235,2.995732273553991,0.13681083302486122,0.6470588235294118;d15d15d15:0.29411764705882354,1.0617983155453934,1.0498221244986776,0.044046577978311734,0.1030703630673696;d16d15d15:0.058823529411764705,2.9156895658804545,2.995732273553991,0.02419030920352085,0.058823529411764705;
d16d16d15:0.058823529411764705,2.772588722239781,2.995732273553991,0.023003058785828576,0.058823529411764705;d15d15d15:0.8823529411764706,1.0617983155453934,1.0498221244986776,0.1321397339349352,0.3092110892021087;d15d16d16:0.058823529411764705,2.50510935710552,2.302585092994046,0.02078388956291943,0.04521304628472005;
d18d18d18:0.11764705882352941,1.5766480896111095,1.6094379124341003,0.026161636162604383,0.06320512631535079;d18d18d17:0.058823529411764705,2.695627681103653,2.302585092994046,0.022364543834342086,0.04521304628472005;d17d17d17:0.8235294117647058,1.5488132906176655,1.6094379124341003,0.1798983745450633,0.4424358842074555;
d11d11d11:1.0,2.327902900978336,2.302585092994046,0.32833253502019627,0.768621786840241;
d15d15d15:1.0,1.0617983155453934,1.0498221244986776,0.1497583651262599,0.35043923442905656;
d17d17d17:1.0,1.5488132906176655,1.6094379124341003,0.21844802623329113,0.5372435736804817;
d19d19d19:1.0,2.0024805005437076,2.995732273553991,0.282434245344044,1.0;
d5d6d6:0.058823529411764705,5.298317366548036,2.995732273553991,0.0439580183209519,0.058823529411764705;d6d6d6:0.29411764705882354,3.2188758248682006,2.995732273553991,0.13352862115790237,0.29411764705882354;d12d1d5:0.058823529411764705,7.090076835776092,2.995732273553991,0.058823529411764705,0.058823529411764705;d7d8d8:0.058823529411764705,5.703782474656201,2.995732273553991,0.04732200001885042,0.058823529411764705;d8d8d8:0.058823529411764705,3.506557897319982,2.995732273553991,0.029092507230139106,0.058823529411764705;d11d12d12:0.058823529411764705,5.298317366548036,2.995732273553991,0.0439580183209519,0.058823529411764705;d8d11d11:0.058823529411764705,7.090076835776092,2.995732273553991,0.058823529411764705,0.058823529411764705;d7d7d7:0.35294117647058826,3.8319802977546096,2.302585092994046,0.19075443973712367,0.27127827770832036;
d14d14d15:0.058823529411764705,2.4172480013141855,2.995732273553991,0.020054939064037658,0.058823529411764705;d15d15d15:0.23529411764705882,1.0617983155453934,1.0498221244986776,0.03523726238264939,0.08245629045389567;d15d15d14:0.058823529411764705,2.515365857272709,2.302585092994046,0.020868983639220844,0.04521304628472005;d14d13d13:0.058823529411764705,3.6888794541139363,2.995732273553991,0.030605156205161667,0.058823529411764705;d14d14d14:0.5294117647058824,1.5448993912965292,2.302585092994046,0.115356706560968,0.40691741656248054;d13d13d14:0.058823529411764705,3.6888794541139363,2.995732273553991,0.030605156205161667,0.058823529411764705;
